Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_flares,72,1000.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,1000.0,0.1,0.6982,0.1262,0.6991,0.1281
only_flares,72,1000.0,0.01,0.8377,0.0752,0.8374,0.0744
only_flares,72,1000.0,0.07,0.7582,0.0962,0.7604,0.0971
only_flares,72,1000.0,0.001,0.5612,0.0932,0.563,0.0927
only_flares,72,1000.0,0.005,0.7946,0.059,0.7944,0.0604
only_flares,72,1000.0,0.0001,0.3208,0.087,0.3225,0.0885
only_flares,72,10000.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,10000.0,0.1,0.6982,0.1262,0.6991,0.1281
only_flares,72,10000.0,0.01,0.8023,0.0815,0.8036,0.081
only_flares,72,10000.0,0.07,0.7582,0.0962,0.7604,0.0971
only_flares,72,10000.0,0.001,0.7123,0.0881,0.7127,0.0887
only_flares,72,10000.0,0.005,0.8373,0.1121,0.8375,0.1115
only_flares,72,10000.0,0.0001,0.503,0.0473,0.5052,0.0484
only_flares,72,100000.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,100000.0,0.1,0.6982,0.1262,0.6991,0.1281
only_flares,72,100000.0,0.01,0.7841,0.113,0.7848,0.113
only_flares,72,100000.0,0.07,0.7582,0.0962,0.7604,0.0971
only_flares,72,100000.0,0.001,0.8048,0.062,0.8041,0.0617
only_flares,72,100000.0,0.005,0.8032,0.1196,0.8038,0.1184
only_flares,72,100000.0,0.0001,0.5821,0.114,0.5833,0.1141
only_flares,72,1000000.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,1000000.0,0.1,0.6982,0.1262,0.6991,0.1281
only_flares,72,1000000.0,0.01,0.7841,0.113,0.7848,0.113
only_flares,72,1000000.0,0.07,0.7582,0.0962,0.7604,0.0971
only_flares,72,1000000.0,0.001,0.8168,0.0869,0.8179,0.0853
only_flares,72,1000000.0,0.005,0.8082,0.1163,0.8087,0.1154
only_flares,72,1000000.0,0.0001,0.663,0.0911,0.6646,0.0927
only_flares,72,10000000.0,1.0,0.4837,0.0758,0.4813,0.0764
only_flares,72,10000000.0,0.1,0.6982,0.1262,0.6991,0.1281
only_flares,72,10000000.0,0.01,0.7841,0.113,0.7848,0.113
only_flares,72,10000000.0,0.07,0.7582,0.0962,0.7604,0.0971
only_flares,72,10000000.0,0.001,0.7973,0.1008,0.7987,0.0999
only_flares,72,10000000.0,0.005,0.8082,0.1163,0.8087,0.1154
only_flares,72,10000000.0,0.0001,0.6914,0.1122,0.6931,0.1117
flare_linked,72,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,0.1,1.0,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.1,0.0207,0.1688,0.0023,0.1155
flare_linked,72,0.1,0.01,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.07,-0.008,0.1248,-0.0116,0.082
flare_linked,72,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,72,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,1.0,1.0,0.1871,0.1383,0.2362,0.1666
flare_linked,72,1.0,0.1,0.3366,0.1185,0.3034,0.0997
flare_linked,72,1.0,0.01,0.074,0.1644,0.0539,0.1204
flare_linked,72,1.0,0.07,0.3118,0.1628,0.2754,0.1324
flare_linked,72,1.0,0.001,0.0155,0.069,0.0084,0.0445
flare_linked,72,1.0,0.005,0.0264,0.1454,0.019,0.1025
flare_linked,72,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,72,10.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,10.0,0.1,0.6001,0.11,0.6073,0.1023
flare_linked,72,10.0,0.01,0.3998,0.213,0.3598,0.1799
flare_linked,72,10.0,0.07,0.6127,0.1092,0.6039,0.1052
flare_linked,72,10.0,0.001,0.0681,0.1649,0.0466,0.1244
flare_linked,72,10.0,0.005,0.2393,0.1432,0.2001,0.1133
flare_linked,72,10.0,0.0001,0.0052,0.1093,0.0116,0.0702
flare_linked,72,100.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,100.0,0.1,0.6329,0.1269,0.6452,0.133
flare_linked,72,100.0,0.01,0.6759,0.142,0.6274,0.1129
flare_linked,72,100.0,0.07,0.6706,0.1457,0.6801,0.1327
flare_linked,72,100.0,0.001,0.1955,0.166,0.172,0.1395
flare_linked,72,100.0,0.005,0.6308,0.111,0.5702,0.0864
flare_linked,72,100.0,0.0001,0.1042,0.1804,0.0734,0.1337
flare_linked,72,1000.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,1000.0,0.1,0.6265,0.1289,0.6336,0.1284
flare_linked,72,1000.0,0.01,0.7052,0.107,0.7034,0.0885
flare_linked,72,1000.0,0.07,0.6587,0.1305,0.6791,0.1293
flare_linked,72,1000.0,0.001,0.6125,0.0938,0.5366,0.0776
flare_linked,72,1000.0,0.005,0.7272,0.1545,0.6841,0.1332
flare_linked,72,1000.0,0.0001,0.1894,0.2161,0.1648,0.1798
flare_linked,72,10000.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,10000.0,0.1,0.6265,0.1289,0.6336,0.1284
flare_linked,72,10000.0,0.01,0.7436,0.1012,0.7647,0.1026
flare_linked,72,10000.0,0.07,0.6587,0.1305,0.6791,0.1293
flare_linked,72,10000.0,0.001,0.7115,0.1142,0.6446,0.0897
flare_linked,72,10000.0,0.005,0.7736,0.1278,0.7788,0.1154
flare_linked,72,10000.0,0.0001,0.38,0.1858,0.3384,0.1569
flare_linked,72,100000.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,100000.0,0.1,0.6265,0.1289,0.6336,0.1284
flare_linked,72,100000.0,0.01,0.7528,0.1153,0.7703,0.1075
flare_linked,72,100000.0,0.07,0.6587,0.1305,0.6791,0.1293
flare_linked,72,100000.0,0.001,0.6983,0.1387,0.6613,0.1102
flare_linked,72,100000.0,0.005,0.731,0.0889,0.7395,0.0749
flare_linked,72,100000.0,0.0001,0.5942,0.095,0.5215,0.0623
flare_linked,72,1000000.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,1000000.0,0.1,0.6265,0.1289,0.6336,0.1284
flare_linked,72,1000000.0,0.01,0.7528,0.1153,0.7703,0.1075
flare_linked,72,1000000.0,0.07,0.6587,0.1305,0.6791,0.1293
flare_linked,72,1000000.0,0.001,0.7554,0.1158,0.766,0.1107
flare_linked,72,1000000.0,0.005,0.731,0.0889,0.7395,0.0749
flare_linked,72,1000000.0,0.0001,0.7333,0.0784,0.6581,0.0693
flare_linked,72,10000000.0,1.0,0.2066,0.138,0.265,0.1719
flare_linked,72,10000000.0,0.1,0.6265,0.1289,0.6336,0.1284
flare_linked,72,10000000.0,0.01,0.7528,0.1153,0.7703,0.1075
flare_linked,72,10000000.0,0.07,0.6587,0.1305,0.6791,0.1293
flare_linked,72,10000000.0,0.001,0.7451,0.0927,0.748,0.0871
flare_linked,72,10000000.0,0.005,0.731,0.0889,0.7395,0.0749
flare_linked,72,10000000.0,0.0001,0.6945,0.0994,0.6309,0.0976
only_cme,72,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,72,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,72,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,72,0.1,1.0,0.1333,0.2131,0.0791,0.1314
only_cme,72,0.1,0.1,0.1139,0.1408,0.0816,0.1099
only_cme,72,0.1,0.01,0.0336,0.064,0.0147,0.0316
only_cme,72,0.1,0.07,0.1236,0.1189,0.0823,0.0844
only_cme,72,0.1,0.001,0.0455,0.073,0.0322,0.0543
only_cme,72,0.1,0.005,0.0424,0.0762,0.0217,0.0385
only_cme,72,0.1,0.0001,0.0253,0.0463,0.0162,0.0271
only_cme,72,1.0,1.0,0.2792,0.2182,0.3328,0.2425
only_cme,72,1.0,0.1,0.4893,0.1368,0.4267,0.1343
only_cme,72,1.0,0.01,0.0821,0.2088,0.0424,0.1439
only_cme,72,1.0,0.07,0.492,0.1702,0.4202,0.1604
only_cme,72,1.0,0.001,-0.0222,0.0449,-0.018,0.0297
only_cme,72,1.0,0.005,-0.0098,0.2056,-0.0126,0.157
only_cme,72,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,72,10.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,10.0,0.1,0.6758,0.1272,0.6749,0.1225
only_cme,72,10.0,0.01,0.6124,0.1587,0.5366,0.1534
only_cme,72,10.0,0.07,0.7118,0.1238,0.696,0.1209
only_cme,72,10.0,0.001,0.0582,0.2155,0.0489,0.1913
only_cme,72,10.0,0.005,0.4838,0.1747,0.3775,0.1648
only_cme,72,10.0,0.0001,-0.0333,0.0595,-0.0315,0.0572
only_cme,72,100.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,100.0,0.1,0.6592,0.1484,0.6886,0.1264
only_cme,72,100.0,0.01,0.8074,0.1039,0.7801,0.106
only_cme,72,100.0,0.07,0.7318,0.1418,0.7576,0.1265
only_cme,72,100.0,0.001,0.492,0.1956,0.4086,0.1757
only_cme,72,100.0,0.005,0.7792,0.12,0.7114,0.1319
only_cme,72,100.0,0.0001,0.0483,0.1808,0.0402,0.1656
only_cme,72,1000.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,1000.0,0.1,0.6498,0.1435,0.6707,0.1151
only_cme,72,1000.0,0.01,0.8458,0.1322,0.8507,0.1287
only_cme,72,1000.0,0.07,0.7014,0.1356,0.7228,0.1165
only_cme,72,1000.0,0.001,0.7716,0.1352,0.6908,0.1552
only_cme,72,1000.0,0.005,0.8111,0.0778,0.8109,0.0758
only_cme,72,1000.0,0.0001,0.4442,0.1957,0.3579,0.166
only_cme,72,10000.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,10000.0,0.1,0.6498,0.1435,0.6707,0.1151
only_cme,72,10000.0,0.01,0.7913,0.1367,0.7958,0.1357
only_cme,72,10000.0,0.07,0.7014,0.1356,0.7228,0.1165
only_cme,72,10000.0,0.001,0.7924,0.125,0.7632,0.1318
only_cme,72,10000.0,0.005,0.7945,0.1432,0.8161,0.127
only_cme,72,10000.0,0.0001,0.5871,0.1471,0.5016,0.1261
only_cme,72,100000.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,100000.0,0.1,0.6498,0.1435,0.6707,0.1151
only_cme,72,100000.0,0.01,0.7813,0.1498,0.7868,0.1397
only_cme,72,100000.0,0.07,0.7014,0.1356,0.7228,0.1165
only_cme,72,100000.0,0.001,0.7881,0.1279,0.7942,0.144
only_cme,72,100000.0,0.005,0.739,0.1199,0.7552,0.1029
only_cme,72,100000.0,0.0001,0.715,0.1534,0.6493,0.1611
only_cme,72,1000000.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,1000000.0,0.1,0.6498,0.1435,0.6707,0.1151
only_cme,72,1000000.0,0.01,0.7813,0.1498,0.7868,0.1397
only_cme,72,1000000.0,0.07,0.7014,0.1356,0.7228,0.1165
only_cme,72,1000000.0,0.001,0.7622,0.101,0.7792,0.1034
only_cme,72,1000000.0,0.005,0.739,0.1199,0.7552,0.1029
only_cme,72,1000000.0,0.0001,0.7366,0.1235,0.7092,0.1282
only_cme,72,10000000.0,1.0,0.2785,0.2267,0.338,0.2563
only_cme,72,10000000.0,0.1,0.6498,0.1435,0.6707,0.1151
only_cme,72,10000000.0,0.01,0.7813,0.1498,0.7868,0.1397
only_cme,72,10000000.0,0.07,0.7014,0.1356,0.7228,0.1165
only_cme,72,10000000.0,0.001,0.7254,0.1208,0.7333,0.1178
only_cme,72,10000000.0,0.005,0.739,0.1199,0.7552,0.1029
only_cme,72,10000000.0,0.0001,0.8092,0.1282,0.8083,0.1405
only_flares,84,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,84,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,84,0.1,1.0,0.0318,0.0495,0.0329,0.0512
only_flares,84,0.1,0.1,0.1613,0.1188,0.1577,0.1156
only_flares,84,0.1,0.01,0.0,0.0,0.0,0.0
only_flares,84,0.1,0.07,0.0671,0.1434,0.0658,0.1423
only_flares,84,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,84,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,84,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,84,1.0,1.0,0.5904,0.1023,0.5869,0.1017
only_flares,84,1.0,0.1,0.4449,0.1153,0.4467,0.1152
only_flares,84,1.0,0.01,-0.0543,0.0922,-0.054,0.0912
only_flares,84,1.0,0.07,0.3836,0.1592,0.3855,0.1594
only_flares,84,1.0,0.001,-0.0025,0.0693,-0.0021,0.0699
only_flares,84,1.0,0.005,-0.0709,0.0848,-0.0702,0.0839
only_flares,84,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,84,10.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,10.0,0.1,0.7782,0.0819,0.7793,0.0816
only_flares,84,10.0,0.01,0.4937,0.1641,0.4965,0.1649
only_flares,84,10.0,0.07,0.7885,0.0884,0.7895,0.089
only_flares,84,10.0,0.001,-0.0278,0.0954,-0.0276,0.0943
only_flares,84,10.0,0.005,0.2871,0.1292,0.288,0.1304
only_flares,84,10.0,0.0001,0.0001,0.1205,0.0003,0.1216
only_flares,84,100.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,100.0,0.1,0.8188,0.0801,0.8197,0.0812
only_flares,84,100.0,0.01,0.8087,0.0703,0.8095,0.0702
only_flares,84,100.0,0.07,0.8536,0.0722,0.8546,0.0724
only_flares,84,100.0,0.001,0.3968,0.1799,0.3983,0.1818
only_flares,84,100.0,0.005,0.7399,0.1135,0.74,0.115
only_flares,84,100.0,0.0001,-0.0255,0.1054,-0.0253,0.1042
only_flares,84,1000.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,1000.0,0.1,0.7937,0.0956,0.7946,0.0961
only_flares,84,1000.0,0.01,0.8628,0.0893,0.8643,0.0877
only_flares,84,1000.0,0.07,0.814,0.0582,0.8147,0.0593
only_flares,84,1000.0,0.001,0.6985,0.1193,0.6994,0.1201
only_flares,84,1000.0,0.005,0.813,0.096,0.8143,0.0956
only_flares,84,1000.0,0.0001,0.3522,0.1569,0.3532,0.1578
only_flares,84,10000.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,10000.0,0.1,0.7937,0.0956,0.7946,0.0961
only_flares,84,10000.0,0.01,0.8378,0.0773,0.8394,0.0769
only_flares,84,10000.0,0.07,0.814,0.0582,0.8147,0.0593
only_flares,84,10000.0,0.001,0.815,0.0888,0.8148,0.0895
only_flares,84,10000.0,0.005,0.8335,0.0803,0.8346,0.0807
only_flares,84,10000.0,0.0001,0.5976,0.135,0.5983,0.1344
only_flares,84,100000.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,100000.0,0.1,0.7937,0.0956,0.7946,0.0961
only_flares,84,100000.0,0.01,0.8085,0.0933,0.8096,0.0941
only_flares,84,100000.0,0.07,0.814,0.0582,0.8147,0.0593
only_flares,84,100000.0,0.001,0.7982,0.0647,0.7993,0.0639
only_flares,84,100000.0,0.005,0.8137,0.0774,0.8146,0.0778
only_flares,84,100000.0,0.0001,0.6988,0.101,0.6995,0.1023
only_flares,84,1000000.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,1000000.0,0.1,0.7937,0.0956,0.7946,0.0961
only_flares,84,1000000.0,0.01,0.8085,0.0933,0.8096,0.0941
only_flares,84,1000000.0,0.07,0.814,0.0582,0.8147,0.0593
only_flares,84,1000000.0,0.001,0.7877,0.111,0.7891,0.1102
only_flares,84,1000000.0,0.005,0.8137,0.0774,0.8146,0.0778
only_flares,84,1000000.0,0.0001,0.7794,0.1067,0.7797,0.1076
only_flares,84,10000000.0,1.0,0.6179,0.0885,0.6159,0.0889
only_flares,84,10000000.0,0.1,0.7937,0.0956,0.7946,0.0961
only_flares,84,10000000.0,0.01,0.8085,0.0933,0.8096,0.0941
only_flares,84,10000000.0,0.07,0.814,0.0582,0.8147,0.0593
only_flares,84,10000000.0,0.001,0.7784,0.1062,0.7793,0.1059
only_flares,84,10000000.0,0.005,0.8137,0.0774,0.8146,0.0778
only_flares,84,10000000.0,0.0001,0.7789,0.0643,0.7795,0.0643
flare_linked,84,0.001,1.0,0.2467,0.2135,0.1944,0.1991
flare_linked,84,0.001,0.1,0.0433,0.1674,0.0382,0.1389
flare_linked,84,0.001,0.01,-0.08,0.1392,-0.0581,0.0979
flare_linked,84,0.001,0.07,0.01,0.1317,0.0177,0.1137
flare_linked,84,0.001,0.001,0.0167,0.136,0.0149,0.088
flare_linked,84,0.001,0.005,-0.06,0.1576,-0.0325,0.1013
flare_linked,84,0.001,0.0001,0.03,0.1574,0.0188,0.0926
flare_linked,84,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,84,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,84,0.1,1.0,0.2467,0.2135,0.1944,0.1991
flare_linked,84,0.1,0.1,0.0433,0.1674,0.0382,0.1389
flare_linked,84,0.1,0.01,-0.08,0.1392,-0.0581,0.0979
flare_linked,84,0.1,0.07,0.01,0.1317,0.0177,0.1137
flare_linked,84,0.1,0.001,0.0167,0.136,0.0149,0.088
flare_linked,84,0.1,0.005,-0.06,0.1576,-0.0325,0.1013
flare_linked,84,0.1,0.0001,0.03,0.1574,0.0188,0.0926
flare_linked,84,1.0,1.0,0.1267,0.1227,0.1542,0.1451
flare_linked,84,1.0,0.1,0.27,0.1779,0.2425,0.1527
flare_linked,84,1.0,0.01,-0.06,0.2149,-0.0492,0.1857
flare_linked,84,1.0,0.07,0.2767,0.1667,0.2544,0.1427
flare_linked,84,1.0,0.001,0.0033,0.1524,0.0066,0.0975
flare_linked,84,1.0,0.005,-0.1067,0.1679,-0.0734,0.1202
flare_linked,84,1.0,0.0001,0.03,0.1574,0.0188,0.0926
flare_linked,84,10.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,10.0,0.1,0.5767,0.135,0.5931,0.1243
flare_linked,84,10.0,0.01,0.51,0.1944,0.4665,0.1802
flare_linked,84,10.0,0.07,0.59,0.1713,0.5869,0.1437
flare_linked,84,10.0,0.001,-0.0433,0.1967,-0.0275,0.1368
flare_linked,84,10.0,0.005,0.28,0.1899,0.2493,0.1705
flare_linked,84,10.0,0.0001,0.0167,0.1809,0.0092,0.1083
flare_linked,84,100.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,100.0,0.1,0.5967,0.1187,0.626,0.107
flare_linked,84,100.0,0.01,0.6867,0.1827,0.6507,0.1542
flare_linked,84,100.0,0.07,0.6267,0.1467,0.649,0.1249
flare_linked,84,100.0,0.001,0.39,0.1687,0.3276,0.1448
flare_linked,84,100.0,0.005,0.6533,0.1752,0.5972,0.1541
flare_linked,84,100.0,0.0001,-0.0367,0.2157,-0.0207,0.1512
flare_linked,84,1000.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,1000.0,0.1,0.5933,0.1332,0.6198,0.1226
flare_linked,84,1000.0,0.01,0.68,0.1536,0.6874,0.1395
flare_linked,84,1000.0,0.07,0.6267,0.1365,0.6489,0.1156
flare_linked,84,1000.0,0.001,0.6633,0.1538,0.5976,0.1378
flare_linked,84,1000.0,0.005,0.7533,0.1384,0.7191,0.1268
flare_linked,84,1000.0,0.0001,0.3467,0.1462,0.2931,0.1232
flare_linked,84,10000.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,10000.0,0.1,0.5933,0.1332,0.6198,0.1226
flare_linked,84,10000.0,0.01,0.63,0.1841,0.6434,0.1669
flare_linked,84,10000.0,0.07,0.6267,0.1365,0.6489,0.1156
flare_linked,84,10000.0,0.001,0.6967,0.1581,0.6472,0.1487
flare_linked,84,10000.0,0.005,0.6867,0.1514,0.6978,0.1339
flare_linked,84,10000.0,0.0001,0.4967,0.0971,0.4359,0.086
flare_linked,84,100000.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,100000.0,0.1,0.5933,0.1332,0.6198,0.1226
flare_linked,84,100000.0,0.01,0.5867,0.1928,0.5965,0.1759
flare_linked,84,100000.0,0.07,0.6267,0.1365,0.6489,0.1156
flare_linked,84,100000.0,0.001,0.6667,0.1422,0.6474,0.1231
flare_linked,84,100000.0,0.005,0.6067,0.1788,0.6152,0.1674
flare_linked,84,100000.0,0.0001,0.64,0.1665,0.5768,0.147
flare_linked,84,1000000.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,1000000.0,0.1,0.5933,0.1332,0.6198,0.1226
flare_linked,84,1000000.0,0.01,0.5867,0.1928,0.5965,0.1759
flare_linked,84,1000000.0,0.07,0.6267,0.1365,0.6489,0.1156
flare_linked,84,1000000.0,0.001,0.67,0.1464,0.6791,0.1354
flare_linked,84,1000000.0,0.005,0.5967,0.1958,0.6048,0.184
flare_linked,84,1000000.0,0.0001,0.65,0.1688,0.5863,0.1562
flare_linked,84,10000000.0,1.0,0.1133,0.1222,0.1403,0.1511
flare_linked,84,10000000.0,0.1,0.5933,0.1332,0.6198,0.1226
flare_linked,84,10000000.0,0.01,0.5867,0.1928,0.5965,0.1759
flare_linked,84,10000000.0,0.07,0.6267,0.1365,0.6489,0.1156
flare_linked,84,10000000.0,0.001,0.5833,0.1708,0.5902,0.1446
flare_linked,84,10000000.0,0.005,0.5967,0.1958,0.6048,0.184
flare_linked,84,10000000.0,0.0001,0.68,0.1284,0.6244,0.1252
only_cme,84,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,84,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,84,0.1,1.0,0.0131,0.0161,0.0063,0.0078
only_cme,84,0.1,0.1,0.1996,0.1594,0.1242,0.0995
only_cme,84,0.1,0.01,0.0,0.0,0.0,0.0
only_cme,84,0.1,0.07,0.1894,0.1339,0.1076,0.0817
only_cme,84,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,84,0.1,0.005,0.0,0.0,0.0,0.0
only_cme,84,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,84,1.0,1.0,0.1932,0.1188,0.2464,0.1396
only_cme,84,1.0,0.1,0.4789,0.156,0.4382,0.1578
only_cme,84,1.0,0.01,0.14,0.1216,0.0886,0.0757
only_cme,84,1.0,0.07,0.4873,0.1496,0.4136,0.1202
only_cme,84,1.0,0.001,-0.0211,0.0423,-0.0128,0.0262
only_cme,84,1.0,0.005,0.0199,0.1237,0.0087,0.072
only_cme,84,1.0,0.0001,0.0,0.0,0.0,0.0
only_cme,84,10.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,10.0,0.1,0.6074,0.1267,0.6143,0.1299
only_cme,84,10.0,0.01,0.5882,0.1363,0.4969,0.1188
only_cme,84,10.0,0.07,0.6852,0.1479,0.6788,0.1512
only_cme,84,10.0,0.001,0.0261,0.1295,0.0231,0.1001
only_cme,84,10.0,0.005,0.4044,0.0978,0.3042,0.0702
only_cme,84,10.0,0.0001,-0.0278,0.0569,-0.0173,0.038
only_cme,84,100.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,100.0,0.1,0.5535,0.1332,0.5805,0.1406
only_cme,84,100.0,0.01,0.7485,0.1446,0.7217,0.1253
only_cme,84,100.0,0.07,0.6546,0.1474,0.6645,0.148
only_cme,84,100.0,0.001,0.452,0.1608,0.355,0.1391
only_cme,84,100.0,0.005,0.7334,0.1046,0.6953,0.0889
only_cme,84,100.0,0.0001,-0.0095,0.1176,-0.0068,0.0888
only_cme,84,1000.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,1000.0,0.1,0.557,0.1201,0.586,0.1326
only_cme,84,1000.0,0.01,0.7713,0.1002,0.7652,0.0837
only_cme,84,1000.0,0.07,0.6414,0.1609,0.6479,0.1501
only_cme,84,1000.0,0.001,0.7651,0.1092,0.7323,0.1175
only_cme,84,1000.0,0.005,0.7482,0.1421,0.7337,0.1341
only_cme,84,1000.0,0.0001,0.3316,0.1372,0.2563,0.1166
only_cme,84,10000.0,1.0,0.1996,0.1185,0.2573,0.1406
only_cme,84,10000.0,0.1,0.557,0.1201,0.586,0.1326
only_cme,84,10000.0,0.01,0.7415,0.1496,0.7312,0.1371
only_cme,84,10000.0,0.07,0.6414,0.1609,0.6479,0.1501
only_cme,84,10000.0,0.001,0.7761,0.1299,0.7502,0.1198
