Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,24,0.1,0.1,0.3963,0.1525,0.3399,0.1288
only_cme,24,0.1,0.01,0.3929,0.1564,0.3141,0.1246
only_cme,24,0.1,0.07,0.3923,0.1522,0.3312,0.1279
only_cme,24,0.1,0.001,0.1526,0.0572,0.0905,0.0693
only_cme,24,0.1,0.005,0.3923,0.1791,0.3023,0.139
only_cme,24,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,24,1.0,1.0,0.2154,0.1571,0.2397,0.1565
only_cme,24,1.0,0.1,0.4158,0.1715,0.3504,0.1547
only_cme,24,1.0,0.01,0.4413,0.1438,0.3624,0.1205
only_cme,24,1.0,0.07,0.4312,0.145,0.363,0.1319
only_cme,24,1.0,0.001,0.3875,0.1512,0.3068,0.1164
only_cme,24,1.0,0.005,0.4187,0.1476,0.3363,0.1215
only_cme,24,1.0,0.0001,0.1998,0.0862,0.1174,0.0864
only_cme,24,10.0,1.0,0.1865,0.1781,0.2113,0.18
only_cme,24,10.0,0.1,0.4211,0.1954,0.3667,0.1628
only_cme,24,10.0,0.01,0.4235,0.1254,0.3618,0.1125
only_cme,24,10.0,0.07,0.4355,0.2005,0.3754,0.1609
only_cme,24,10.0,0.001,0.4386,0.1565,0.3587,0.1281
only_cme,24,10.0,0.005,0.4482,0.167,0.3747,0.1358
only_cme,24,10.0,0.0001,0.3847,0.1479,0.3033,0.1116
only_cme,24,100.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,100.0,0.1,0.4141,0.1338,0.4007,0.1244
only_cme,24,100.0,0.01,0.3491,0.1778,0.2894,0.1441
only_cme,24,100.0,0.07,0.4412,0.1674,0.415,0.1358
only_cme,24,100.0,0.001,0.4521,0.1553,0.3783,0.1233
only_cme,24,100.0,0.005,0.3783,0.136,0.318,0.112
only_cme,24,100.0,0.0001,0.426,0.1619,0.338,0.1255
only_cme,24,1000.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,1000.0,0.1,0.4124,0.1594,0.4061,0.1453
only_cme,24,1000.0,0.01,0.3931,0.1492,0.331,0.1069
only_cme,24,1000.0,0.07,0.4068,0.1684,0.3977,0.1602
only_cme,24,1000.0,0.001,0.4064,0.1103,0.3409,0.0972
only_cme,24,1000.0,0.005,0.3306,0.1906,0.2791,0.1521
only_cme,24,1000.0,0.0001,0.4452,0.1643,0.358,0.1254
only_cme,24,10000.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,10000.0,0.1,0.3966,0.165,0.3867,0.1479
only_cme,24,10000.0,0.01,0.3982,0.1735,0.3602,0.1521
only_cme,24,10000.0,0.07,0.3843,0.1851,0.364,0.1702
only_cme,24,10000.0,0.001,0.3123,0.1859,0.2527,0.1454
only_cme,24,10000.0,0.005,0.3587,0.1336,0.3045,0.1044
only_cme,24,10000.0,0.0001,0.4438,0.1341,0.3585,0.1073
only_cme,24,100000.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,100000.0,0.1,0.3966,0.165,0.3867,0.1479
only_cme,24,100000.0,0.01,0.2949,0.1431,0.2827,0.1295
only_cme,24,100000.0,0.07,0.3843,0.1851,0.364,0.1702
only_cme,24,100000.0,0.001,0.3175,0.1509,0.2667,0.1184
only_cme,24,100000.0,0.005,0.3737,0.1228,0.3424,0.108
only_cme,24,100000.0,0.0001,0.4051,0.1478,0.3311,0.1198
only_cme,24,1000000.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,1000000.0,0.1,0.3966,0.165,0.3867,0.1479
only_cme,24,1000000.0,0.01,0.3178,0.0995,0.303,0.0926
only_cme,24,1000000.0,0.07,0.3843,0.1851,0.364,0.1702
only_cme,24,1000000.0,0.001,0.3626,0.1717,0.3197,0.1445
only_cme,24,1000000.0,0.005,0.2781,0.176,0.2648,0.1582
only_cme,24,1000000.0,0.0001,0.2967,0.1839,0.2451,0.1486
only_cme,24,10000000.0,1.0,0.1637,0.1464,0.1887,0.1499
only_cme,24,10000000.0,0.1,0.3966,0.165,0.3867,0.1479
only_cme,24,10000000.0,0.01,0.3178,0.0995,0.303,0.0926
only_cme,24,10000000.0,0.07,0.3843,0.1851,0.364,0.1702
only_cme,24,10000000.0,0.001,0.3041,0.1742,0.2744,0.1573
only_cme,24,10000000.0,0.005,0.3017,0.1932,0.2864,0.1831
only_cme,24,10000000.0,0.0001,0.308,0.1571,0.2539,0.1263
only_flares,36,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,36,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,36,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,36,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,36,0.1,1.0,0.0162,0.0198,0.0153,0.0187
only_flares,36,0.1,0.1,0.2424,0.1127,0.2414,0.1116
only_flares,36,0.1,0.01,0.2434,0.1045,0.2432,0.1037
only_flares,36,0.1,0.07,0.2409,0.1069,0.2401,0.1058
only_flares,36,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,36,0.1,0.005,0.2412,0.1084,0.2383,0.1065
only_flares,36,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,36,1.0,1.0,0.2686,0.1294,0.2663,0.1284
only_flares,36,1.0,0.1,0.2681,0.1244,0.2662,0.1235
only_flares,36,1.0,0.01,0.2654,0.128,0.2652,0.1271
only_flares,36,1.0,0.07,0.2583,0.1237,0.2557,0.1222
only_flares,36,1.0,0.001,0.2416,0.1173,0.2417,0.1166
only_flares,36,1.0,0.005,0.2532,0.1165,0.2539,0.1163
only_flares,36,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,36,10.0,1.0,0.2519,0.1135,0.2507,0.1123
only_flares,36,10.0,0.1,0.2855,0.1261,0.286,0.1265
only_flares,36,10.0,0.01,0.2494,0.1243,0.248,0.123
only_flares,36,10.0,0.07,0.2954,0.1222,0.2956,0.1227
only_flares,36,10.0,0.001,0.2615,0.1126,0.2623,0.1123
only_flares,36,10.0,0.005,0.2558,0.1294,0.2549,0.1287
only_flares,36,10.0,0.0001,0.2457,0.1263,0.2459,0.1256
only_flares,36,100.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,100.0,0.1,0.1929,0.1756,0.1937,0.1766
only_flares,36,100.0,0.01,0.3304,0.091,0.3303,0.092
only_flares,36,100.0,0.07,0.2474,0.1286,0.248,0.1295
only_flares,36,100.0,0.001,0.2676,0.1002,0.2666,0.0995
only_flares,36,100.0,0.005,0.2816,0.0943,0.2806,0.0948
only_flares,36,100.0,0.0001,0.2687,0.1307,0.2699,0.1305
only_flares,36,1000.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,1000.0,0.1,0.2328,0.1299,0.2331,0.1298
only_flares,36,1000.0,0.01,0.2852,0.1193,0.2854,0.119
only_flares,36,1000.0,0.07,0.2226,0.108,0.2232,0.1075
only_flares,36,1000.0,0.001,0.295,0.1229,0.2938,0.1227
only_flares,36,1000.0,0.005,0.3184,0.0739,0.319,0.0745
only_flares,36,1000.0,0.0001,0.2824,0.1199,0.2823,0.12
only_flares,36,10000.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,10000.0,0.1,0.2446,0.1186,0.2452,0.1182
only_flares,36,10000.0,0.01,0.2757,0.1676,0.2759,0.1676
only_flares,36,10000.0,0.07,0.2485,0.1086,0.2489,0.1079
only_flares,36,10000.0,0.001,0.2514,0.0978,0.2518,0.0987
only_flares,36,10000.0,0.005,0.2825,0.1341,0.2831,0.134
only_flares,36,10000.0,0.0001,0.2844,0.1228,0.2842,0.1238
only_flares,36,100000.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,100000.0,0.1,0.2446,0.1186,0.2452,0.1182
only_flares,36,100000.0,0.01,0.1956,0.0626,0.1954,0.0618
only_flares,36,100000.0,0.07,0.2486,0.1009,0.2491,0.1001
only_flares,36,100000.0,0.001,0.3019,0.0928,0.302,0.0921
only_flares,36,100000.0,0.005,0.2572,0.167,0.2575,0.1672
only_flares,36,100000.0,0.0001,0.2761,0.1052,0.2754,0.1054
only_flares,36,1000000.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,1000000.0,0.1,0.2446,0.1186,0.2452,0.1182
only_flares,36,1000000.0,0.01,0.2027,0.0956,0.2023,0.0941
only_flares,36,1000000.0,0.07,0.2486,0.1009,0.2491,0.1001
only_flares,36,1000000.0,0.001,0.2536,0.1686,0.2545,0.1704
only_flares,36,1000000.0,0.005,0.2294,0.0943,0.2291,0.0936
only_flares,36,1000000.0,0.0001,0.2639,0.078,0.2638,0.0774
only_flares,36,10000000.0,1.0,0.2512,0.1083,0.2502,0.1074
only_flares,36,10000000.0,0.1,0.2446,0.1186,0.2452,0.1182
only_flares,36,10000000.0,0.01,0.2323,0.1012,0.2321,0.1
only_flares,36,10000000.0,0.07,0.2486,0.1009,0.2491,0.1001
only_flares,36,10000000.0,0.001,0.2407,0.1598,0.241,0.1595
only_flares,36,10000000.0,0.005,0.2205,0.0915,0.2202,0.0909
only_flares,36,10000000.0,0.0001,0.2899,0.1181,0.2896,0.1172
flare_linked,36,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,36,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,36,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,36,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,36,0.1,1.0,0.0,0.0,0.0,0.0
flare_linked,36,0.1,0.1,0.2759,0.1335,0.2187,0.1156
flare_linked,36,0.1,0.01,0.1236,0.0833,0.0701,0.0471
flare_linked,36,0.1,0.07,0.2526,0.1475,0.1855,0.1163
flare_linked,36,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,36,0.1,0.005,-0.0098,0.06,-0.005,0.0295
flare_linked,36,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,36,1.0,1.0,0.0694,0.1288,0.0734,0.14
flare_linked,36,1.0,0.1,0.3398,0.1532,0.2717,0.1181
flare_linked,36,1.0,0.01,0.26,0.1374,0.1992,0.1091
flare_linked,36,1.0,0.07,0.3396,0.0975,0.2636,0.0671
flare_linked,36,1.0,0.001,0.1661,0.1791,0.1449,0.161
flare_linked,36,1.0,0.005,0.2232,0.1127,0.161,0.082
flare_linked,36,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,36,10.0,1.0,0.0907,0.1138,0.1039,0.127
flare_linked,36,10.0,0.1,0.2855,0.1213,0.2476,0.1017
flare_linked,36,10.0,0.01,0.3367,0.1521,0.2713,0.1257
flare_linked,36,10.0,0.07,0.2866,0.1584,0.2373,0.1272
flare_linked,36,10.0,0.001,0.3032,0.13,0.2575,0.1204
flare_linked,36,10.0,0.005,0.2839,0.1676,0.2224,0.1398
flare_linked,36,10.0,0.0001,0.1397,0.1556,0.1285,0.1502
flare_linked,36,100.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,100.0,0.1,0.2393,0.1437,0.2193,0.1276
flare_linked,36,100.0,0.01,0.2886,0.1407,0.2352,0.1143
flare_linked,36,100.0,0.07,0.2744,0.1587,0.2393,0.1306
flare_linked,36,100.0,0.001,0.3153,0.1183,0.2415,0.0879
flare_linked,36,100.0,0.005,0.3455,0.1243,0.2803,0.1
flare_linked,36,100.0,0.0001,0.2597,0.1243,0.222,0.12
flare_linked,36,1000.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,1000.0,0.1,0.2329,0.183,0.2219,0.1689
flare_linked,36,1000.0,0.01,0.2559,0.1524,0.2109,0.1264
flare_linked,36,1000.0,0.07,0.2532,0.1502,0.2395,0.1421
flare_linked,36,1000.0,0.001,0.345,0.1431,0.2768,0.1204
flare_linked,36,1000.0,0.005,0.2677,0.1518,0.2153,0.1222
flare_linked,36,1000.0,0.0001,0.3284,0.1168,0.2482,0.0918
flare_linked,36,10000.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,10000.0,0.1,0.229,0.1372,0.2211,0.1296
flare_linked,36,10000.0,0.01,0.2122,0.1708,0.181,0.1441
flare_linked,36,10000.0,0.07,0.2561,0.1498,0.2435,0.141
flare_linked,36,10000.0,0.001,0.3145,0.1286,0.2507,0.1026
flare_linked,36,10000.0,0.005,0.1825,0.1786,0.1457,0.146
flare_linked,36,10000.0,0.0001,0.3288,0.1451,0.2453,0.1143
flare_linked,36,100000.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,100000.0,0.1,0.229,0.1372,0.2211,0.1296
flare_linked,36,100000.0,0.01,0.1739,0.1684,0.1591,0.1544
flare_linked,36,100000.0,0.07,0.277,0.1426,0.2635,0.1343
flare_linked,36,100000.0,0.001,0.2363,0.1508,0.1963,0.1262
flare_linked,36,100000.0,0.005,0.1763,0.1816,0.1494,0.1596
flare_linked,36,100000.0,0.0001,0.3398,0.1339,0.2675,0.1064
flare_linked,36,1000000.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,1000000.0,0.1,0.229,0.1372,0.2211,0.1296
flare_linked,36,1000000.0,0.01,0.2111,0.1504,0.1941,0.148
flare_linked,36,1000000.0,0.07,0.277,0.1426,0.2635,0.1343
flare_linked,36,1000000.0,0.001,0.1919,0.1721,0.1617,0.1406
flare_linked,36,1000000.0,0.005,0.1748,0.1206,0.1603,0.1109
flare_linked,36,1000000.0,0.0001,0.2779,0.1659,0.2203,0.1338
flare_linked,36,10000000.0,1.0,0.085,0.1096,0.0963,0.1214
flare_linked,36,10000000.0,0.1,0.229,0.1372,0.2211,0.1296
flare_linked,36,10000000.0,0.01,0.2129,0.1874,0.1855,0.1713
flare_linked,36,10000000.0,0.07,0.277,0.1426,0.2635,0.1343
flare_linked,36,10000000.0,0.001,0.2161,0.1823,0.1764,0.1537
flare_linked,36,10000000.0,0.005,0.2275,0.1804,0.2045,0.1665
flare_linked,36,10000000.0,0.0001,0.2795,0.1706,0.224,0.1364
only_cme,36,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,36,0.001,0.0001,0.0,0.0,0.0,0.0
only_cme,36,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,36,0.01,0.0001,0.0,0.0,0.0,0.0
only_cme,36,0.1,1.0,0.1316,0.1297,0.072,0.0768
only_cme,36,0.1,0.1,0.3926,0.1945,0.356,0.1675
only_cme,36,0.1,0.01,0.3753,0.1978,0.3104,0.1585
only_cme,36,0.1,0.07,0.3968,0.1889,0.3529,0.1614
only_cme,36,0.1,0.001,0.0967,0.0532,0.0482,0.0276
only_cme,36,0.1,0.005,0.352,0.2218,0.2692,0.1659
only_cme,36,0.1,0.0001,0.0,0.0,0.0,0.0
only_cme,36,1.0,1.0,0.2393,0.2216,0.2459,0.2286
only_cme,36,1.0,0.1,0.3818,0.173,0.3247,0.1404
only_cme,36,1.0,0.01,0.4048,0.1785,0.3402,0.1455
only_cme,36,1.0,0.07,0.4083,0.1826,0.351,0.1573
only_cme,36,1.0,0.001,0.3816,0.1993,0.3139,0.16
only_cme,36,1.0,0.005,0.3958,0.1772,0.3302,0.1399
only_cme,36,1.0,0.0001,0.183,0.1282,0.1628,0.1766
only_cme,36,10.0,1.0,0.211,0.1914,0.2293,0.1979
only_cme,36,10.0,0.1,0.3852,0.1386,0.3418,0.1322
only_cme,36,10.0,0.01,0.3961,0.1711,0.3444,0.1441
only_cme,36,10.0,0.07,0.4363,0.1346,0.3808,0.1163
only_cme,36,10.0,0.001,0.4273,0.1798,0.3533,0.1436
only_cme,36,10.0,0.005,0.4269,0.1836,0.3694,0.1597
only_cme,36,10.0,0.0001,0.3788,0.1997,0.3111,0.1608
only_cme,36,100.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,100.0,0.1,0.2627,0.2016,0.254,0.1941
only_cme,36,100.0,0.01,0.4652,0.1379,0.4141,0.1055
only_cme,36,100.0,0.07,0.3186,0.136,0.2973,0.1281
only_cme,36,100.0,0.001,0.425,0.1595,0.3616,0.1341
only_cme,36,100.0,0.005,0.4331,0.1672,0.3823,0.1344
only_cme,36,100.0,0.0001,0.4309,0.1774,0.3545,0.1433
only_cme,36,1000.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,1000.0,0.1,0.2554,0.2248,0.2401,0.2169
only_cme,36,1000.0,0.01,0.3999,0.128,0.353,0.1104
only_cme,36,1000.0,0.07,0.2452,0.2089,0.232,0.1977
only_cme,36,1000.0,0.001,0.4371,0.1878,0.3788,0.1549
only_cme,36,1000.0,0.005,0.4553,0.1134,0.4129,0.0916
only_cme,36,1000.0,0.0001,0.4227,0.1758,0.3562,0.1506
only_cme,36,10000.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,10000.0,0.1,0.2558,0.164,0.2471,0.1521
only_cme,36,10000.0,0.01,0.3613,0.1478,0.3232,0.1271
only_cme,36,10000.0,0.07,0.2446,0.1588,0.2325,0.1473
only_cme,36,10000.0,0.001,0.4801,0.1213,0.4285,0.0901
only_cme,36,10000.0,0.005,0.3906,0.1386,0.338,0.1105
only_cme,36,10000.0,0.0001,0.4397,0.1735,0.3768,0.1547
only_cme,36,100000.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,100000.0,0.1,0.2558,0.164,0.2471,0.1521
only_cme,36,100000.0,0.01,0.3001,0.1198,0.2817,0.1029
only_cme,36,100000.0,0.07,0.2446,0.1588,0.2325,0.1473
only_cme,36,100000.0,0.001,0.382,0.1155,0.3358,0.0961
only_cme,36,100000.0,0.005,0.3269,0.1032,0.2966,0.0865
only_cme,36,100000.0,0.0001,0.4411,0.1803,0.3852,0.1552
only_cme,36,1000000.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,1000000.0,0.1,0.2558,0.164,0.2471,0.1521
only_cme,36,1000000.0,0.01,0.2293,0.1556,0.2145,0.1407
only_cme,36,1000000.0,0.07,0.2446,0.1588,0.2325,0.1473
only_cme,36,1000000.0,0.001,0.3801,0.1063,0.3359,0.091
only_cme,36,1000000.0,0.005,0.2549,0.1644,0.2307,0.1439
only_cme,36,1000000.0,0.0001,0.4945,0.1295,0.4313,0.0985
only_cme,36,10000000.0,1.0,0.1956,0.1804,0.2159,0.1942
only_cme,36,10000000.0,0.1,0.2558,0.164,0.2471,0.1521
only_cme,36,10000000.0,0.01,0.2265,0.1537,0.2109,0.1383
only_cme,36,10000000.0,0.07,0.2446,0.1588,0.2325,0.1473
only_cme,36,10000000.0,0.001,0.3229,0.1533,0.2845,0.1156
only_cme,36,10000000.0,0.005,0.2238,0.1318,0.2095,0.1172
only_cme,36,10000000.0,0.0001,0.4079,0.1535,0.3417,0.1172
only_flares,48,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,48,0.001,0.0001,0.0,0.0,0.0,0.0
only_flares,48,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,48,0.01,0.0001,0.0,0.0,0.0,0.0
only_flares,48,0.1,1.0,0.0095,0.0286,0.0103,0.0308
only_flares,48,0.1,0.1,0.2765,0.098,0.2716,0.0963
only_flares,48,0.1,0.01,0.2115,0.1023,0.2053,0.0984
only_flares,48,0.1,0.07,0.2874,0.1154,0.2824,0.1125
only_flares,48,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,48,0.1,0.005,0.1868,0.1036,0.1805,0.0999
only_flares,48,0.1,0.0001,0.0,0.0,0.0,0.0
only_flares,48,1.0,1.0,0.2896,0.1075,0.2872,0.108
only_flares,48,1.0,0.1,0.2778,0.1119,0.2727,0.1102
only_flares,48,1.0,0.01,0.2416,0.121,0.2381,0.1186
only_flares,48,1.0,0.07,0.331,0.1037,0.3245,0.102
only_flares,48,1.0,0.001,0.1865,0.0953,0.181,0.0922
only_flares,48,1.0,0.005,0.2176,0.087,0.2132,0.085
only_flares,48,1.0,0.0001,0.0,0.0,0.0,0.0
only_flares,48,10.0,1.0,0.3286,0.1118,0.3284,0.1128
only_flares,48,10.0,0.1,0.2769,0.1235,0.2768,0.1242
only_flares,48,10.0,0.01,0.3056,0.129,0.3016,0.1275
only_flares,48,10.0,0.07,0.3044,0.1042,0.3036,0.104
only_flares,48,10.0,0.001,0.1936,0.0941,0.1907,0.0923
only_flares,48,10.0,0.005,0.2395,0.1061,0.2369,0.1056
only_flares,48,10.0,0.0001,0.1745,0.0934,0.1692,0.0904
only_flares,48,100.0,1.0,0.3242,0.1146,0.3241,0.1157
only_flares,48,100.0,0.1,0.3015,0.0955,0.3024,0.0944
only_flares,48,100.0,0.01,0.2773,0.1181,0.2757,0.1171
only_flares,48,100.0,0.07,0.3306,0.1021,0.3308,0.1014
only_flares,48,100.0,0.001,0.2471,0.1094,0.245,0.1081
only_flares,48,100.0,0.005,0.3126,0.0988,0.3103,0.0977
only_flares,48,100.0,0.0001,0.2014,0.0824,0.1988,0.081
only_flares,48,1000.0,1.0,0.3119,0.1275,0.3116,0.1286
only_flares,48,1000.0,0.1,0.2662,0.1087,0.2677,0.1089
only_flares,48,1000.0,0.01,0.2869,0.0981,0.2863,0.0987
only_flares,48,1000.0,0.07,0.2808,0.0771,0.2819,0.0779
only_flares,48,1000.0,0.001,0.2599,0.1316,0.2579,0.1313
only_flares,48,1000.0,0.005,0.2848,0.145,0.2836,0.1448
only_flares,48,1000.0,0.0001,0.2223,0.1374,0.2205,0.1361
only_flares,48,10000.0,1.0,0.3119,0.1275,0.3116,0.1286
only_flares,48,10000.0,0.1,0.2275,0.1406,0.2287,0.1404
only_flares,48,10000.0,0.01,0.2538,0.1023,0.2533,0.101
only_flares,48,10000.0,0.07,0.2429,0.1257,0.2438,0.1266
only_flares,48,10000.0,0.001,0.2839,0.1217,0.2823,0.1212
only_flares,48,10000.0,0.005,0.2441,0.0716,0.2436,0.073
only_flares,48,10000.0,0.0001,0.2584,0.1006,0.2568,0.0996
only_flares,48,100000.0,1.0,0.3119,0.1275,0.3116,0.1286
only_flares,48,100000.0,0.1,0.2364,0.1343,0.2375,0.1339
only_flares,48,100000.0,0.01,0.2511,0.1103,0.2517,0.1105
only_flares,48,100000.0,0.07,0.2195,0.1052,0.2208,0.1058
only_flares,48,100000.0,0.001,0.2561,0.1345,0.2567,0.1356
only_flares,48,100000.0,0.005,0.2404,0.1544,0.2398,0.1523
only_flares,48,100000.0,0.0001,0.2391,0.1368,0.2382,0.1362
only_flares,48,1000000.0,1.0,0.3119,0.1275,0.3116,0.1286
only_flares,48,1000000.0,0.1,0.2364,0.1343,0.2375,0.1339
only_flares,48,1000000.0,0.01,0.2069,0.0993,0.2076,0.1
only_flares,48,1000000.0,0.07,0.2195,0.1052,0.2208,0.1058
only_flares,48,1000000.0,0.001,0.281,0.0803,0.2809,0.0815
only_flares,48,1000000.0,0.005,0.1936,0.1254,0.1944,0.1261
only_flares,48,1000000.0,0.0001,0.2688,0.1397,0.268,0.1399
only_flares,48,10000000.0,1.0,0.3119,0.1275,0.3116,0.1286
only_flares,48,10000000.0,0.1,0.2364,0.1343,0.2375,0.1339
only_flares,48,10000000.0,0.01,0.1838,0.1142,0.1848,0.115
only_flares,48,10000000.0,0.07,0.2195,0.1052,0.2208,0.1058
only_flares,48,10000000.0,0.001,0.2183,0.1227,0.2172,0.1213
only_flares,48,10000000.0,0.005,0.1805,0.0925,0.181,0.0929
only_flares,48,10000000.0,0.0001,0.2635,0.1029,0.2621,0.1031
flare_linked,48,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,48,0.001,0.0001,0.0,0.0,0.0,0.0
flare_linked,48,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,48,0.01,0.0001,0.0,0.0,0.0,0.0
flare_linked,48,0.1,1.0,0.0,0.0,0.0,0.0
flare_linked,48,0.1,0.1,0.237,0.1784,0.1586,0.1204
flare_linked,48,0.1,0.01,0.1765,0.1439,0.1154,0.0965
flare_linked,48,0.1,0.07,0.2164,0.142,0.1388,0.091
flare_linked,48,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,48,0.1,0.005,0.0128,0.027,0.0122,0.0323
flare_linked,48,0.1,0.0001,0.0,0.0,0.0,0.0
flare_linked,48,1.0,1.0,0.0964,0.1131,0.1158,0.1368
flare_linked,48,1.0,0.1,0.2501,0.122,0.1955,0.0897
flare_linked,48,1.0,0.01,0.1821,0.1819,0.1194,0.1219
flare_linked,48,1.0,0.07,0.2514,0.1388,0.1942,0.1038
flare_linked,48,1.0,0.001,0.1324,0.1593,0.081,0.1085
flare_linked,48,1.0,0.005,0.1902,0.1543,0.1199,0.098
flare_linked,48,1.0,0.0001,0.0,0.0,0.0,0.0
flare_linked,48,10.0,1.0,0.0925,0.0962,0.115,0.1233
flare_linked,48,10.0,0.1,0.2199,0.1644,0.197,0.151
