Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,96,0.1,0.01,0.0853,0.0718,0.0617,0.0498
flare_linked,96,0.1,0.07,0.0729,0.0644,0.0605,0.053
flare_linked,96,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,96,0.1,0.005,0.0695,0.05,0.0482,0.0333
flare_linked,96,1.0,1.0,0.2139,0.0625,0.2144,0.0627
flare_linked,96,1.0,0.1,0.1738,0.0712,0.1446,0.0605
flare_linked,96,1.0,0.01,0.1102,0.0678,0.0831,0.0509
flare_linked,96,1.0,0.07,0.1822,0.0667,0.148,0.0554
flare_linked,96,1.0,0.001,0.0738,0.0988,0.0547,0.0738
flare_linked,96,1.0,0.005,0.1017,0.0835,0.0742,0.0597
flare_linked,96,10.0,1.0,0.179,0.0584,0.1925,0.0586
flare_linked,96,10.0,0.1,0.1856,0.0937,0.1628,0.0824
flare_linked,96,10.0,0.01,0.1803,0.0623,0.1421,0.0495
flare_linked,96,10.0,0.07,0.1566,0.0924,0.1339,0.0795
flare_linked,96,10.0,0.001,0.0928,0.0698,0.0685,0.051
flare_linked,96,10.0,0.005,0.1313,0.0811,0.1035,0.0644
flare_linked,96,100.0,1.0,0.1637,0.0493,0.1771,0.0501
flare_linked,96,100.0,0.1,0.2101,0.0678,0.1931,0.0648
flare_linked,96,100.0,0.01,0.1936,0.0537,0.1568,0.0469
flare_linked,96,100.0,0.07,0.1845,0.0619,0.1651,0.0559
flare_linked,96,100.0,0.001,0.1545,0.0302,0.118,0.0234
flare_linked,96,100.0,0.005,0.1848,0.0432,0.1456,0.035
flare_linked,96,1000.0,1.0,0.1637,0.0493,0.1771,0.0501
flare_linked,96,1000.0,0.1,0.1771,0.0548,0.1702,0.0503
flare_linked,96,1000.0,0.01,0.1907,0.0837,0.16,0.0718
flare_linked,96,1000.0,0.07,0.1893,0.0759,0.1805,0.0726
flare_linked,96,1000.0,0.001,0.1773,0.0567,0.139,0.0451
flare_linked,96,1000.0,0.005,0.2107,0.052,0.1728,0.0458
flare_linked,96,10000.0,1.0,0.1637,0.0493,0.1771,0.0501
flare_linked,96,10000.0,0.1,0.1193,0.0445,0.1175,0.0436
flare_linked,96,10000.0,0.01,0.1694,0.0526,0.1461,0.0463
flare_linked,96,10000.0,0.07,0.1342,0.0727,0.1304,0.0703
flare_linked,96,10000.0,0.001,0.1892,0.0392,0.1511,0.0325
flare_linked,96,10000.0,0.005,0.1876,0.0923,0.1571,0.0779
flare_linked,96,100000.0,1.0,0.1637,0.0493,0.1771,0.0501
flare_linked,96,100000.0,0.1,0.1275,0.0406,0.1251,0.0396
flare_linked,96,100000.0,0.01,0.1844,0.062,0.1673,0.0562
flare_linked,96,100000.0,0.07,0.126,0.054,0.1229,0.0534
flare_linked,96,100000.0,0.001,0.2009,0.053,0.1657,0.0456
flare_linked,96,100000.0,0.005,0.1448,0.0586,0.1262,0.051
only_cme,96,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.1,-0.0008,0.0023,-0.0012,0.0036
only_cme,96,0.01,0.01,0.0996,0.067,0.125,0.0833
only_cme,96,0.01,0.07,0.0521,0.047,0.0717,0.0635
only_cme,96,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.1,1.0,0.1141,0.0852,0.0871,0.067
only_cme,96,0.1,0.1,0.2374,0.1013,0.1631,0.0699
only_cme,96,0.1,0.01,0.2195,0.0486,0.1378,0.0314
only_cme,96,0.1,0.07,0.2307,0.0789,0.1583,0.0567
only_cme,96,0.1,0.001,0.2101,0.0625,0.1134,0.033
only_cme,96,0.1,0.005,0.2144,0.0557,0.1344,0.0365
only_cme,96,1.0,1.0,0.1313,0.1051,0.1367,0.1088
only_cme,96,1.0,0.1,0.2496,0.0693,0.182,0.0528
only_cme,96,1.0,0.01,0.2418,0.0573,0.158,0.0402
only_cme,96,1.0,0.07,0.2421,0.0767,0.1741,0.0578
only_cme,96,1.0,0.001,0.226,0.0451,0.1359,0.0297
only_cme,96,1.0,0.005,0.2435,0.0389,0.1522,0.0275
only_cme,96,10.0,1.0,0.089,0.0602,0.1024,0.0673
only_cme,96,10.0,0.1,0.2296,0.0958,0.1854,0.0762
only_cme,96,10.0,0.01,0.2399,0.0665,0.1653,0.049
only_cme,96,10.0,0.07,0.227,0.0808,0.1771,0.0637
only_cme,96,10.0,0.001,0.257,0.055,0.1578,0.0371
only_cme,96,10.0,0.005,0.2523,0.0611,0.168,0.0428
only_cme,96,100.0,1.0,0.1042,0.0763,0.1189,0.0856
only_cme,96,100.0,0.1,0.2053,0.0652,0.1863,0.061
only_cme,96,100.0,0.01,0.2241,0.08,0.163,0.059
only_cme,96,100.0,0.07,0.2408,0.0724,0.2007,0.0612
only_cme,96,100.0,0.001,0.2418,0.0544,0.1588,0.038
only_cme,96,100.0,0.005,0.2254,0.0931,0.1578,0.0669
only_cme,96,1000.0,1.0,0.105,0.077,0.12,0.0867
only_cme,96,1000.0,0.1,0.1886,0.0864,0.1843,0.0818
only_cme,96,1000.0,0.01,0.2314,0.1027,0.1751,0.0757
only_cme,96,1000.0,0.07,0.2241,0.0767,0.2096,0.0703
only_cme,96,1000.0,0.001,0.241,0.0833,0.1624,0.0577
only_cme,96,1000.0,0.005,0.2413,0.0689,0.1772,0.0508
only_cme,96,10000.0,1.0,0.105,0.077,0.12,0.0867
only_cme,96,10000.0,0.1,0.1445,0.0702,0.139,0.0657
only_cme,96,10000.0,0.01,0.2053,0.077,0.1614,0.0605
only_cme,96,10000.0,0.07,0.1824,0.0949,0.1748,0.0898
only_cme,96,10000.0,0.001,0.2427,0.0985,0.1711,0.0706
only_cme,96,10000.0,0.005,0.2443,0.0871,0.1865,0.0653
only_cme,96,100000.0,1.0,0.105,0.077,0.12,0.0867
only_cme,96,100000.0,0.1,0.1438,0.0648,0.138,0.0595
only_cme,96,100000.0,0.01,0.2414,0.1062,0.2048,0.0882
only_cme,96,100000.0,0.07,0.1474,0.0817,0.1413,0.0749
only_cme,96,100000.0,0.001,0.245,0.0769,0.1789,0.0556
only_cme,96,100000.0,0.005,0.2012,0.0929,0.1594,0.0719
only_flares,108,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.1,1.0,0.1979,0.04,0.1965,0.0399
only_flares,108,0.1,0.1,0.2192,0.0941,0.2189,0.094
only_flares,108,0.1,0.01,0.1699,0.0627,0.1693,0.0626
only_flares,108,0.1,0.07,0.2116,0.0968,0.2113,0.0967
only_flares,108,0.1,0.001,0.0985,0.0435,0.0977,0.0431
only_flares,108,0.1,0.005,0.1468,0.0576,0.1461,0.0575
only_flares,108,1.0,1.0,0.3045,0.0547,0.304,0.0548
only_flares,108,1.0,0.1,0.3056,0.0912,0.3051,0.0912
only_flares,108,1.0,0.01,0.2198,0.0888,0.2193,0.0887
only_flares,108,1.0,0.07,0.3008,0.1002,0.3002,0.1001
only_flares,108,1.0,0.001,0.1545,0.0777,0.1537,0.0774
only_flares,108,1.0,0.005,0.2152,0.09,0.2147,0.09
only_flares,108,10.0,1.0,0.2675,0.061,0.2673,0.061
only_flares,108,10.0,0.1,0.3355,0.0984,0.3354,0.0985
only_flares,108,10.0,0.01,0.2587,0.0895,0.2581,0.0894
only_flares,108,10.0,0.07,0.3278,0.0962,0.3277,0.0962
only_flares,108,10.0,0.001,0.1985,0.0852,0.198,0.0851
only_flares,108,10.0,0.005,0.2238,0.079,0.2233,0.0788
only_flares,108,100.0,1.0,0.2647,0.0633,0.2645,0.0634
only_flares,108,100.0,0.1,0.2537,0.0569,0.2537,0.0571
only_flares,108,100.0,0.01,0.2884,0.0766,0.2881,0.0766
only_flares,108,100.0,0.07,0.2862,0.0744,0.2862,0.0746
only_flares,108,100.0,0.001,0.2364,0.0805,0.236,0.0803
only_flares,108,100.0,0.005,0.2764,0.0912,0.2759,0.091
only_flares,108,1000.0,1.0,0.2622,0.0615,0.262,0.0617
only_flares,108,1000.0,0.1,0.2379,0.0587,0.238,0.0588
only_flares,108,1000.0,0.01,0.302,0.1041,0.3019,0.1042
only_flares,108,1000.0,0.07,0.2264,0.0638,0.2265,0.0638
only_flares,108,1000.0,0.001,0.2691,0.0831,0.2685,0.0831
only_flares,108,1000.0,0.005,0.2987,0.0849,0.2984,0.0849
only_flares,108,10000.0,1.0,0.2647,0.0591,0.2646,0.0593
only_flares,108,10000.0,0.1,0.2391,0.0921,0.2392,0.0922
only_flares,108,10000.0,0.01,0.2799,0.0939,0.2799,0.0939
only_flares,108,10000.0,0.07,0.2442,0.0859,0.2443,0.086
only_flares,108,10000.0,0.001,0.2927,0.0885,0.2923,0.0885
only_flares,108,10000.0,0.005,0.2943,0.1088,0.2942,0.1089
only_flares,108,100000.0,1.0,0.2647,0.0591,0.2646,0.0593
only_flares,108,100000.0,0.1,0.2328,0.083,0.2329,0.083
only_flares,108,100000.0,0.01,0.2382,0.0707,0.2383,0.0708
only_flares,108,100000.0,0.07,0.2285,0.0872,0.2286,0.0872
only_flares,108,100000.0,0.001,0.3088,0.082,0.3086,0.082
only_flares,108,100000.0,0.005,0.289,0.0838,0.2889,0.0838
flare_linked,108,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.1,1.0,0.1065,0.0494,0.115,0.0466
flare_linked,108,0.1,0.1,0.0903,0.0763,0.0788,0.0642
flare_linked,108,0.1,0.01,0.0751,0.0651,0.0558,0.0478
flare_linked,108,0.1,0.07,0.0851,0.0919,0.071,0.0745
flare_linked,108,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.1,0.005,0.0573,0.0947,0.0412,0.0656
flare_linked,108,1.0,1.0,0.1781,0.1015,0.1823,0.1065
flare_linked,108,1.0,0.1,0.2006,0.0825,0.1707,0.0713
flare_linked,108,1.0,0.01,0.1434,0.0802,0.1139,0.0637
flare_linked,108,1.0,0.07,0.1906,0.0645,0.1583,0.054
flare_linked,108,1.0,0.001,0.0753,0.0861,0.0585,0.0665
flare_linked,108,1.0,0.005,0.1106,0.0901,0.0868,0.0714
flare_linked,108,10.0,1.0,0.1483,0.092,0.1619,0.1039
flare_linked,108,10.0,0.1,0.1864,0.0501,0.167,0.0471
flare_linked,108,10.0,0.01,0.1721,0.0963,0.1373,0.0778
flare_linked,108,10.0,0.07,0.1897,0.0801,0.1677,0.0722
flare_linked,108,10.0,0.001,0.1192,0.083,0.0895,0.063
flare_linked,108,10.0,0.005,0.1195,0.1041,0.0943,0.083
flare_linked,108,100.0,1.0,0.1367,0.0903,0.1503,0.1019
flare_linked,108,100.0,0.1,0.1281,0.0947,0.1201,0.0902
flare_linked,108,100.0,0.01,0.2022,0.0953,0.1664,0.0778
flare_linked,108,100.0,0.07,0.1228,0.068,0.1132,0.0613
flare_linked,108,100.0,0.001,0.1263,0.0921,0.098,0.0726
flare_linked,108,100.0,0.005,0.1756,0.0811,0.1393,0.0645
flare_linked,108,1000.0,1.0,0.1367,0.0903,0.1503,0.1019
flare_linked,108,1000.0,0.1,0.1324,0.041,0.1308,0.0404
flare_linked,108,1000.0,0.01,0.1849,0.074,0.1595,0.0629
flare_linked,108,1000.0,0.07,0.14,0.0829,0.1356,0.0819
flare_linked,108,1000.0,0.001,0.1575,0.0791,0.1239,0.0624
flare_linked,108,1000.0,0.005,0.1795,0.0981,0.1504,0.0812
flare_linked,108,10000.0,1.0,0.1367,0.0903,0.1503,0.1019
flare_linked,108,10000.0,0.1,0.1238,0.0424,0.1226,0.0456
flare_linked,108,10000.0,0.01,0.1676,0.06,0.1481,0.051
flare_linked,108,10000.0,0.07,0.1421,0.0483,0.1404,0.0494
flare_linked,108,10000.0,0.001,0.1474,0.091,0.1184,0.0731
flare_linked,108,10000.0,0.005,0.1592,0.1009,0.1378,0.0863
flare_linked,108,100000.0,1.0,0.1367,0.0903,0.1503,0.1019
flare_linked,108,100000.0,0.1,0.1248,0.0372,0.1241,0.0403
flare_linked,108,100000.0,0.01,0.1451,0.0883,0.1314,0.076
flare_linked,108,100000.0,0.07,0.1266,0.0706,0.1268,0.0725
flare_linked,108,100000.0,0.001,0.1384,0.07,0.1178,0.0579
flare_linked,108,100000.0,0.005,0.1629,0.081,0.145,0.0704
only_cme,108,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.1,0.0023,0.007,0.0036,0.0107
only_cme,108,0.01,0.01,0.0126,0.014,0.0091,0.0172
only_cme,108,0.01,0.07,0.0221,0.0293,0.0237,0.0368
only_cme,108,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.1,1.0,0.2188,0.0862,0.1578,0.0596
only_cme,108,0.1,0.1,0.243,0.083,0.171,0.0571
only_cme,108,0.1,0.01,0.233,0.0623,0.1478,0.0404
only_cme,108,0.1,0.07,0.2553,0.0872,0.1777,0.0574
only_cme,108,0.1,0.001,0.1355,0.032,0.0669,0.0165
only_cme,108,0.1,0.005,0.2067,0.0622,0.1279,0.0393
only_cme,108,1.0,1.0,0.1266,0.0534,0.1364,0.0573
only_cme,108,1.0,0.1,0.2471,0.0845,0.1819,0.0631
only_cme,108,1.0,0.01,0.2518,0.0889,0.1649,0.0561
only_cme,108,1.0,0.07,0.2683,0.0794,0.1938,0.0555
only_cme,108,1.0,0.001,0.2101,0.0668,0.1235,0.0417
only_cme,108,1.0,0.005,0.2365,0.0831,0.1493,0.0522
only_cme,108,10.0,1.0,0.0992,0.0466,0.117,0.0532
only_cme,108,10.0,0.1,0.2219,0.0714,0.1807,0.0591
only_cme,108,10.0,0.01,0.258,0.0818,0.1811,0.0565
only_cme,108,10.0,0.07,0.2245,0.0709,0.1763,0.0559
only_cme,108,10.0,0.001,0.2412,0.0619,0.1479,0.0382
only_cme,108,10.0,0.005,0.2462,0.0855,0.1675,0.0585
only_cme,108,100.0,1.0,0.0959,0.0514,0.1125,0.0578
only_cme,108,100.0,0.1,0.1448,0.073,0.1276,0.0633
only_cme,108,100.0,0.01,0.2672,0.0624,0.1976,0.0453
only_cme,108,100.0,0.07,0.167,0.0705,0.1399,0.0585
only_cme,108,100.0,0.001,0.2391,0.0936,0.157,0.063
only_cme,108,100.0,0.005,0.2563,0.0622,0.1841,0.0418
only_cme,108,1000.0,1.0,0.0959,0.0514,0.1125,0.0578
only_cme,108,1000.0,0.1,0.1283,0.0653,0.1236,0.0663
only_cme,108,1000.0,0.01,0.1994,0.0878,0.1527,0.0626
only_cme,108,1000.0,0.07,0.1143,0.0918,0.1075,0.0904
only_cme,108,1000.0,0.001,0.2555,0.0907,0.1804,0.0672
only_cme,108,1000.0,0.005,0.2328,0.0497,0.175,0.0372
only_cme,108,10000.0,1.0,0.0959,0.0514,0.1125,0.0578
only_cme,108,10000.0,0.1,0.1153,0.0703,0.1106,0.0683
only_cme,108,10000.0,0.01,0.198,0.0939,0.1565,0.072
only_cme,108,10000.0,0.07,0.1163,0.0879,0.1105,0.0843
only_cme,108,10000.0,0.001,0.2332,0.0514,0.1672,0.0374
only_cme,108,10000.0,0.005,0.2086,0.0868,0.1584,0.0606
only_cme,108,100000.0,1.0,0.0959,0.0514,0.1125,0.0578
only_cme,108,100000.0,0.1,0.1193,0.0757,0.114,0.0732
only_cme,108,100000.0,0.01,0.1375,0.1051,0.1159,0.0885
only_cme,108,100000.0,0.07,0.1468,0.0582,0.138,0.0566
only_cme,108,100000.0,0.001,0.2309,0.0645,0.1729,0.0492
only_cme,108,100000.0,0.005,0.1821,0.0948,0.1445,0.0736
only_flares,120,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.1,1.0,0.2878,0.072,0.2855,0.0719
only_flares,120,0.1,0.1,0.2312,0.0709,0.2309,0.0707
only_flares,120,0.1,0.01,0.1324,0.0724,0.1315,0.072
only_flares,120,0.1,0.07,0.2231,0.0876,0.2228,0.0873
only_flares,120,0.1,0.001,0.1215,0.0945,0.1207,0.094
only_flares,120,0.1,0.005,0.0903,0.0802,0.0895,0.0796
only_flares,120,1.0,1.0,0.3682,0.0845,0.3674,0.084
only_flares,120,1.0,0.1,0.3282,0.0722,0.3277,0.0721
only_flares,120,1.0,0.01,0.2203,0.1049,0.2197,0.1045
only_flares,120,1.0,0.07,0.3093,0.0841,0.3088,0.0839
only_flares,120,1.0,0.001,0.1122,0.0699,0.1113,0.0694
only_flares,120,1.0,0.005,0.1769,0.0776,0.1762,0.0772
only_flares,120,10.0,1.0,0.3162,0.0901,0.3161,0.0899
only_flares,120,10.0,0.1,0.3353,0.0566,0.3351,0.0564
only_flares,120,10.0,0.01,0.2436,0.0672,0.243,0.067
only_flares,120,10.0,0.07,0.3427,0.0511,0.3423,0.051
only_flares,120,10.0,0.001,0.1909,0.0839,0.1903,0.0836
only_flares,120,10.0,0.005,0.2518,0.0834,0.2511,0.083
only_flares,120,100.0,1.0,0.3084,0.0875,0.3082,0.0874
only_flares,120,100.0,0.1,0.3156,0.0759,0.3156,0.0758
only_flares,120,100.0,0.01,0.2944,0.0739,0.294,0.0738
only_flares,120,100.0,0.07,0.2913,0.0749,0.2913,0.0747
only_flares,120,100.0,0.001,0.2236,0.0779,0.2229,0.0774
only_flares,120,100.0,0.005,0.2636,0.0853,0.2631,0.0852
only_flares,120,1000.0,1.0,0.3057,0.0915,0.3055,0.0913
only_flares,120,1000.0,0.1,0.2787,0.0724,0.2788,0.0723
only_flares,120,1000.0,0.01,0.3035,0.0623,0.3031,0.0621
only_flares,120,1000.0,0.07,0.3059,0.0609,0.306,0.0609
only_flares,120,1000.0,0.001,0.248,0.0773,0.2473,0.0771
only_flares,120,1000.0,0.005,0.3051,0.0754,0.3047,0.0754
only_flares,120,10000.0,1.0,0.3057,0.0915,0.3055,0.0913
only_flares,120,10000.0,0.1,0.2462,0.055,0.2462,0.055
only_flares,120,10000.0,0.01,0.2993,0.0751,0.2989,0.075
only_flares,120,10000.0,0.07,0.2542,0.0696,0.2543,0.0696
only_flares,120,10000.0,0.001,0.2645,0.0765,0.2641,0.0765
only_flares,120,10000.0,0.005,0.2953,0.0577,0.2949,0.0575
only_flares,120,100000.0,1.0,0.3057,0.0915,0.3055,0.0913
only_flares,120,100000.0,0.1,0.25,0.0682,0.2502,0.0681
only_flares,120,100000.0,0.01,0.2342,0.0908,0.2341,0.0907
only_flares,120,100000.0,0.07,0.2444,0.0798,0.2445,0.0798
only_flares,120,100000.0,0.001,0.2966,0.0545,0.2963,0.0545
only_flares,120,100000.0,0.005,0.2881,0.0695,0.2879,0.0695
flare_linked,120,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.1,1.0,0.1136,0.0812,0.1131,0.0749
flare_linked,120,0.1,0.1,0.1192,0.0505,0.1082,0.0449
flare_linked,120,0.1,0.01,0.0651,0.0899,0.0522,0.0728
flare_linked,120,0.1,0.07,0.13,0.0665,0.1166,0.0592
flare_linked,120,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.1,0.005,0.0435,0.0673,0.0318,0.0489
flare_linked,120,1.0,1.0,0.1437,0.042,0.1467,0.0441
flare_linked,120,1.0,0.1,0.2081,0.0737,0.1786,0.0641
flare_linked,120,1.0,0.01,0.1237,0.0825,0.1003,0.0674
flare_linked,120,1.0,0.07,0.1835,0.0764,0.1576,0.0705
flare_linked,120,1.0,0.001,0.0789,0.0981,0.0615,0.0775
flare_linked,120,1.0,0.005,0.1111,0.0832,0.0862,0.0656
flare_linked,120,10.0,1.0,0.1073,0.0408,0.1167,0.0461
flare_linked,120,10.0,0.1,0.1412,0.0773,0.125,0.0683
flare_linked,120,10.0,0.01,0.1555,0.0801,0.1264,0.0675
flare_linked,120,10.0,0.07,0.1667,0.0842,0.1453,0.0743
flare_linked,120,10.0,0.001,0.1103,0.1019,0.086,0.0801
flare_linked,120,10.0,0.005,0.1283,0.0991,0.1041,0.0818
flare_linked,120,100.0,1.0,0.108,0.0372,0.1179,0.0418
flare_linked,120,100.0,0.1,0.155,0.0626,0.148,0.0585
flare_linked,120,100.0,0.01,0.1488,0.105,0.1218,0.0864
flare_linked,120,100.0,0.07,0.1709,0.0534,0.1583,0.0496
flare_linked,120,100.0,0.001,0.1466,0.0814,0.1161,0.0647
flare_linked,120,100.0,0.005,0.1559,0.1203,0.1263,0.0987
flare_linked,120,1000.0,1.0,0.1066,0.0396,0.1165,0.0443
flare_linked,120,1000.0,0.1,0.1422,0.0755,0.1417,0.0749
flare_linked,120,1000.0,0.01,0.1604,0.0853,0.1383,0.0746
flare_linked,120,1000.0,0.07,0.1713,0.0692,0.1663,0.0665
flare_linked,120,1000.0,0.001,0.1435,0.1087,0.1159,0.0901
flare_linked,120,1000.0,0.005,0.1471,0.1294,0.1209,0.1062
flare_linked,120,10000.0,1.0,0.1066,0.0396,0.1165,0.0443
flare_linked,120,10000.0,0.1,0.1234,0.0756,0.1238,0.0749
flare_linked,120,10000.0,0.01,0.1827,0.0768,0.1625,0.0681
flare_linked,120,10000.0,0.07,0.1262,0.0983,0.1274,0.0979
flare_linked,120,10000.0,0.001,0.1365,0.1214,0.11,0.0998
flare_linked,120,10000.0,0.005,0.147,0.1137,0.1266,0.0985
flare_linked,120,100000.0,1.0,0.1066,0.0396,0.1165,0.0443
flare_linked,120,100000.0,0.1,0.1324,0.0786,0.1326,0.0794
flare_linked,120,100000.0,0.01,0.1658,0.084,0.1529,0.0753
flare_linked,120,100000.0,0.07,0.105,0.0988,0.1038,0.0972
flare_linked,120,100000.0,0.001,0.1505,0.1259,0.1247,0.1039
flare_linked,120,100000.0,0.005,0.1607,0.0683,0.1443,0.0635
only_cme,120,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.1,1.0,0.2105,0.0803,0.1297,0.0484
only_cme,120,0.1,0.1,0.2303,0.0885,0.1653,0.0702
only_cme,120,0.1,0.01,0.2205,0.0868,0.1364,0.0553
only_cme,120,0.1,0.07,0.2371,0.099,0.1699,0.0759
only_cme,120,0.1,0.001,0.0744,0.0332,0.0333,0.0153
only_cme,120,0.1,0.005,0.1847,0.0694,0.1075,0.042
only_cme,120,1.0,1.0,0.137,0.0764,0.1459,0.0875
only_cme,120,1.0,0.1,0.2046,0.1366,0.1439,0.097
only_cme,120,1.0,0.01,0.2111,0.1228,0.1456,0.0868
only_cme,120,1.0,0.07,0.2028,0.1266,0.1436,0.0925
only_cme,120,1.0,0.001,0.1719,0.0575,0.0943,0.0333
only_cme,120,1.0,0.005,0.233,0.0767,0.1481,0.0509
only_cme,120,10.0,1.0,0.0927,0.0761,0.1055,0.0856
only_cme,120,10.0,0.1,0.1699,0.1216,0.1314,0.0934
only_cme,120,10.0,0.01,0.2174,0.1035,0.1513,0.0793
only_cme,120,10.0,0.07,0.1874,0.13,0.1417,0.0993
only_cme,120,10.0,0.001,0.1976,0.0874,0.1213,0.0571
only_cme,120,10.0,0.005,0.2129,0.1211,0.1479,0.089
only_cme,120,100.0,1.0,0.0934,0.0927,0.1066,0.1051
only_cme,120,100.0,0.1,0.168,0.1279,0.1458,0.1131
only_cme,120,100.0,0.01,0.2026,0.1088,0.1423,0.0769
only_cme,120,100.0,0.07,0.1575,0.1274,0.1302,0.1054
only_cme,120,100.0,0.001,0.1991,0.084,0.1329,0.0595
only_cme,120,100.0,0.005,0.1911,0.1234,0.1314,0.087
only_cme,120,1000.0,1.0,0.0942,0.0916,0.1075,0.104
only_cme,120,1000.0,0.1,0.1556,0.1193,0.1435,0.1123
only_cme,120,1000.0,0.01,0.1868,0.1372,0.1367,0.0982
only_cme,120,1000.0,0.07,0.1644,0.1211,0.1469,0.1103
