Method,Time,C,Gamma,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,96,1.0,0.005,0.0061,0.0556,0.0047,0.0395
flare_linked,96,10.0,1.0,0.3443,0.0547,0.3793,0.054
flare_linked,96,10.0,0.1,0.5919,0.0632,0.5792,0.0569
flare_linked,96,10.0,0.01,0.3779,0.0577,0.327,0.0511
flare_linked,96,10.0,0.07,0.5963,0.0776,0.5706,0.0638
flare_linked,96,10.0,0.001,0.0417,0.0579,0.03,0.0426
flare_linked,96,10.0,0.005,0.2722,0.0553,0.2286,0.0477
flare_linked,96,100.0,1.0,0.3443,0.0551,0.3794,0.0552
flare_linked,96,100.0,0.1,0.6724,0.0852,0.6717,0.0885
flare_linked,96,100.0,0.01,0.6007,0.0488,0.5466,0.0458
flare_linked,96,100.0,0.07,0.7075,0.0762,0.696,0.075
flare_linked,96,100.0,0.001,0.3078,0.0585,0.2576,0.0501
flare_linked,96,100.0,0.005,0.5015,0.0643,0.4464,0.0588
flare_linked,96,1000.0,1.0,0.3443,0.0551,0.3794,0.0552
flare_linked,96,1000.0,0.1,0.6727,0.0729,0.6748,0.079
flare_linked,96,1000.0,0.01,0.7286,0.0479,0.6885,0.0429
flare_linked,96,1000.0,0.07,0.7188,0.0792,0.7159,0.0812
flare_linked,96,1000.0,0.001,0.4674,0.0819,0.417,0.0773
flare_linked,96,1000.0,0.005,0.6483,0.0605,0.6025,0.0509
flare_linked,96,10000.0,1.0,0.3443,0.0551,0.3794,0.0552
flare_linked,96,10000.0,0.1,0.6727,0.0729,0.6748,0.079
flare_linked,96,10000.0,0.01,0.7598,0.064,0.7384,0.0652
flare_linked,96,10000.0,0.07,0.7146,0.0686,0.7097,0.0731
flare_linked,96,10000.0,0.001,0.6161,0.0656,0.5557,0.0597
flare_linked,96,10000.0,0.005,0.7353,0.0525,0.6949,0.0417
flare_linked,96,100000.0,1.0,0.3443,0.0551,0.3794,0.0552
flare_linked,96,100000.0,0.1,0.6727,0.0729,0.6748,0.079
flare_linked,96,100000.0,0.01,0.7483,0.0508,0.7411,0.0587
flare_linked,96,100000.0,0.07,0.7146,0.0686,0.7097,0.0731
flare_linked,96,100000.0,0.001,0.6642,0.0483,0.6167,0.0397
flare_linked,96,100000.0,0.005,0.7548,0.0659,0.7413,0.0661
only_cme,96,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,96,0.1,1.0,0.1231,0.0565,0.1394,0.0543
only_cme,96,0.1,0.1,0.1929,0.0689,0.1482,0.0565
only_cme,96,0.1,0.01,0.0054,0.0572,0.0092,0.0467
only_cme,96,0.1,0.07,0.1748,0.0538,0.1321,0.0431
only_cme,96,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,96,0.1,0.005,0.0002,0.0298,-0.0058,0.0301
only_cme,96,1.0,1.0,0.2635,0.1191,0.3136,0.1247
only_cme,96,1.0,0.1,0.4923,0.0568,0.4089,0.0545
only_cme,96,1.0,0.01,0.1733,0.0497,0.1149,0.0318
only_cme,96,1.0,0.07,0.4417,0.0751,0.3633,0.0662
only_cme,96,1.0,0.001,0.0027,0.0416,0.0036,0.0428
only_cme,96,1.0,0.005,0.0939,0.0565,0.0632,0.0347
only_cme,96,10.0,1.0,0.2666,0.1154,0.3332,0.127
only_cme,96,10.0,0.1,0.6771,0.0795,0.6336,0.0564
only_cme,96,10.0,0.01,0.5116,0.0608,0.3848,0.0441
only_cme,96,10.0,0.07,0.7041,0.0694,0.6373,0.0608
only_cme,96,10.0,0.001,0.0981,0.0688,0.0799,0.0556
only_cme,96,10.0,0.005,0.3676,0.0488,0.2703,0.0391
only_cme,96,100.0,1.0,0.2674,0.1146,0.3344,0.1257
only_cme,96,100.0,0.1,0.6989,0.0724,0.7059,0.0583
only_cme,96,100.0,0.01,0.6623,0.0635,0.5367,0.0453
only_cme,96,100.0,0.07,0.7236,0.0744,0.7125,0.0449
only_cme,96,100.0,0.001,0.3779,0.0676,0.2804,0.0517
only_cme,96,100.0,0.005,0.6089,0.0765,0.4558,0.0573
only_cme,96,1000.0,1.0,0.2674,0.1146,0.3344,0.1257
only_cme,96,1000.0,0.1,0.6816,0.0809,0.7063,0.0727
only_cme,96,1000.0,0.01,0.7401,0.0634,0.6722,0.0525
only_cme,96,1000.0,0.07,0.7125,0.0929,0.7337,0.071
only_cme,96,1000.0,0.001,0.5487,0.0831,0.3903,0.0651
only_cme,96,1000.0,0.005,0.7014,0.0663,0.586,0.0509
only_cme,96,10000.0,1.0,0.2674,0.1146,0.3344,0.1257
only_cme,96,10000.0,0.1,0.6748,0.0733,0.7003,0.067
only_cme,96,10000.0,0.01,0.7756,0.0693,0.7567,0.0601
only_cme,96,10000.0,0.07,0.6929,0.0629,0.7185,0.0529
only_cme,96,10000.0,0.001,0.6345,0.0781,0.4907,0.0579
only_cme,96,10000.0,0.005,0.7452,0.0635,0.6892,0.0564
only_cme,96,100000.0,1.0,0.2674,0.1146,0.3344,0.1257
only_cme,96,100000.0,0.1,0.6748,0.0733,0.7003,0.067
only_cme,96,100000.0,0.01,0.7554,0.0777,0.7691,0.0777
only_cme,96,100000.0,0.07,0.6929,0.0629,0.7185,0.0529
only_cme,96,100000.0,0.001,0.7165,0.0567,0.6072,0.0488
only_cme,96,100000.0,0.005,0.7794,0.0887,0.7641,0.0751
only_flares,108,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,108,0.1,1.0,0.158,0.0276,0.1567,0.0273
only_flares,108,0.1,0.1,0.1876,0.0366,0.1874,0.0365
only_flares,108,0.1,0.01,-0.0169,0.0322,-0.0167,0.0321
only_flares,108,0.1,0.07,0.1079,0.0471,0.108,0.0472
only_flares,108,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,108,0.1,0.005,-0.0054,0.0164,-0.0054,0.0163
only_flares,108,1.0,1.0,0.5055,0.0696,0.5047,0.0697
only_flares,108,1.0,0.1,0.5561,0.0532,0.5564,0.0531
only_flares,108,1.0,0.01,0.2056,0.0488,0.2054,0.0488
only_flares,108,1.0,0.07,0.5274,0.0584,0.5278,0.0582
only_flares,108,1.0,0.001,-0.0233,0.0518,-0.0234,0.0519
only_flares,108,1.0,0.005,0.0729,0.0621,0.0729,0.062
only_flares,108,10.0,1.0,0.5486,0.0767,0.548,0.0769
only_flares,108,10.0,0.1,0.8002,0.0383,0.8002,0.038
only_flares,108,10.0,0.01,0.554,0.0738,0.554,0.0737
only_flares,108,10.0,0.07,0.7887,0.0376,0.7887,0.0373
only_flares,108,10.0,0.001,0.1855,0.0824,0.1855,0.0824
only_flares,108,10.0,0.005,0.4339,0.0755,0.434,0.0754
only_flares,108,100.0,1.0,0.5486,0.0767,0.548,0.0769
only_flares,108,100.0,0.1,0.822,0.0445,0.8221,0.0447
only_flares,108,100.0,0.01,0.7422,0.0456,0.7422,0.0455
only_flares,108,100.0,0.07,0.8428,0.0376,0.8428,0.0378
only_flares,108,100.0,0.001,0.5049,0.0524,0.5049,0.0524
only_flares,108,100.0,0.005,0.6703,0.0565,0.6701,0.0567
only_flares,108,1000.0,1.0,0.5486,0.0767,0.548,0.0769
only_flares,108,1000.0,0.1,0.7975,0.0294,0.7976,0.0297
only_flares,108,1000.0,0.01,0.83,0.0447,0.8299,0.0446
only_flares,108,1000.0,0.07,0.8261,0.0353,0.826,0.0357
only_flares,108,1000.0,0.001,0.6276,0.0388,0.6275,0.039
only_flares,108,1000.0,0.005,0.7693,0.0457,0.7693,0.0456
only_flares,108,10000.0,1.0,0.5486,0.0767,0.548,0.0769
only_flares,108,10000.0,0.1,0.8014,0.0341,0.8015,0.0344
only_flares,108,10000.0,0.01,0.8724,0.0544,0.8724,0.0543
only_flares,108,10000.0,0.07,0.8286,0.0404,0.8286,0.0408
only_flares,108,10000.0,0.001,0.7048,0.0319,0.7048,0.0321
only_flares,108,10000.0,0.005,0.8545,0.0422,0.8544,0.0421
only_flares,108,100000.0,1.0,0.5486,0.0767,0.548,0.0769
only_flares,108,100000.0,0.1,0.8014,0.0341,0.8015,0.0344
only_flares,108,100000.0,0.01,0.8571,0.034,0.8569,0.034
only_flares,108,100000.0,0.07,0.8286,0.0404,0.8286,0.0408
only_flares,108,100000.0,0.001,0.7758,0.041,0.7757,0.0409
only_flares,108,100000.0,0.005,0.875,0.0618,0.8749,0.0617
flare_linked,108,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,108,0.1,1.0,0.0969,0.079,0.1123,0.0963
flare_linked,108,0.1,0.1,0.0805,0.0993,0.065,0.0793
flare_linked,108,0.1,0.01,-0.0344,0.0406,-0.0282,0.0388
flare_linked,108,0.1,0.07,0.0219,0.0759,0.0174,0.0603
flare_linked,108,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,108,0.1,0.005,-0.0009,0.0027,-0.0013,0.0038
flare_linked,108,1.0,1.0,0.3237,0.1016,0.3519,0.1123
flare_linked,108,1.0,0.1,0.3555,0.0715,0.33,0.0693
flare_linked,108,1.0,0.01,0.0228,0.0921,0.0151,0.0724
flare_linked,108,1.0,0.07,0.3128,0.0775,0.2894,0.0753
flare_linked,108,1.0,0.001,-0.0787,0.0726,-0.0619,0.0583
flare_linked,108,1.0,0.005,-0.0508,0.0341,-0.0384,0.0315
flare_linked,108,10.0,1.0,0.3012,0.0992,0.3398,0.1086
flare_linked,108,10.0,0.1,0.6198,0.0676,0.603,0.064
flare_linked,108,10.0,0.01,0.4213,0.0728,0.3779,0.0596
flare_linked,108,10.0,0.07,0.6199,0.0723,0.5909,0.0629
flare_linked,108,10.0,0.001,0.054,0.0741,0.0451,0.0635
flare_linked,108,10.0,0.005,0.2954,0.041,0.2579,0.0388
flare_linked,108,100.0,1.0,0.3012,0.0992,0.3398,0.1086
flare_linked,108,100.0,0.1,0.6883,0.081,0.6873,0.0762
flare_linked,108,100.0,0.01,0.6158,0.0815,0.5741,0.0804
flare_linked,108,100.0,0.07,0.7083,0.105,0.7031,0.1015
flare_linked,108,100.0,0.001,0.308,0.0449,0.277,0.0473
flare_linked,108,100.0,0.005,0.5456,0.0662,0.4884,0.0615
flare_linked,108,1000.0,1.0,0.3012,0.0992,0.3398,0.1086
flare_linked,108,1000.0,0.1,0.6443,0.088,0.6499,0.081
flare_linked,108,1000.0,0.01,0.7505,0.0863,0.7182,0.0806
flare_linked,108,1000.0,0.07,0.6716,0.0849,0.6768,0.0774
flare_linked,108,1000.0,0.001,0.4999,0.069,0.4474,0.0636
flare_linked,108,1000.0,0.005,0.689,0.0859,0.6383,0.0815
flare_linked,108,10000.0,1.0,0.3012,0.0992,0.3398,0.1086
flare_linked,108,10000.0,0.1,0.6635,0.0854,0.6682,0.0799
flare_linked,108,10000.0,0.01,0.786,0.0832,0.7742,0.0752
flare_linked,108,10000.0,0.07,0.6716,0.104,0.6764,0.0956
flare_linked,108,10000.0,0.001,0.6079,0.0808,0.549,0.0697
flare_linked,108,10000.0,0.005,0.7757,0.0852,0.7492,0.0824
flare_linked,108,100000.0,1.0,0.3012,0.0992,0.3398,0.1086
flare_linked,108,100000.0,0.1,0.6635,0.0854,0.6682,0.0799
flare_linked,108,100000.0,0.01,0.7741,0.0635,0.7715,0.0516
flare_linked,108,100000.0,0.07,0.6716,0.104,0.6764,0.0956
flare_linked,108,100000.0,0.001,0.7112,0.081,0.6701,0.0772
flare_linked,108,100000.0,0.005,0.7847,0.0786,0.774,0.0704
only_cme,108,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,108,0.1,1.0,0.2454,0.121,0.2047,0.0838
only_cme,108,0.1,0.1,0.2409,0.0745,0.1851,0.0613
only_cme,108,0.1,0.01,0.0216,0.0644,0.0042,0.0466
only_cme,108,0.1,0.07,0.2323,0.0883,0.1798,0.0808
only_cme,108,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,108,0.1,0.005,-0.0108,0.0335,-0.0148,0.0304
only_cme,108,1.0,1.0,0.2768,0.0612,0.3333,0.0655
only_cme,108,1.0,0.1,0.5096,0.0994,0.4378,0.0829
only_cme,108,1.0,0.01,0.2468,0.1342,0.168,0.0919
only_cme,108,1.0,0.07,0.4884,0.098,0.4133,0.0823
only_cme,108,1.0,0.001,0.0581,0.0677,0.0638,0.077
only_cme,108,1.0,0.005,0.086,0.1094,0.0656,0.0828
only_cme,108,10.0,1.0,0.2814,0.078,0.3502,0.087
only_cme,108,10.0,0.1,0.7525,0.0848,0.7455,0.0692
only_cme,108,10.0,0.01,0.5499,0.0741,0.446,0.0549
only_cme,108,10.0,0.07,0.7728,0.0718,0.7459,0.0663
only_cme,108,10.0,0.001,0.106,0.1111,0.0897,0.0924
only_cme,108,10.0,0.005,0.4743,0.0811,0.3671,0.0676
only_cme,108,100.0,1.0,0.2814,0.078,0.3502,0.087
only_cme,108,100.0,0.1,0.7927,0.083,0.8142,0.075
only_cme,108,100.0,0.01,0.7708,0.0749,0.71,0.0663
only_cme,108,100.0,0.07,0.8092,0.0797,0.8222,0.0723
only_cme,108,100.0,0.001,0.4931,0.0752,0.3883,0.0646
only_cme,108,100.0,0.005,0.6781,0.0843,0.5731,0.0741
only_cme,108,1000.0,1.0,0.2814,0.078,0.3502,0.087
only_cme,108,1000.0,0.1,0.7218,0.0659,0.755,0.06
only_cme,108,1000.0,0.01,0.8426,0.06,0.8108,0.0452
only_cme,108,1000.0,0.07,0.7599,0.0722,0.7927,0.0641
only_cme,108,1000.0,0.001,0.6082,0.0652,0.5034,0.062
only_cme,108,1000.0,0.005,0.8093,0.0639,0.745,0.0548
only_cme,108,10000.0,1.0,0.2814,0.078,0.3502,0.087
only_cme,108,10000.0,0.1,0.7218,0.0659,0.755,0.06
only_cme,108,10000.0,0.01,0.8432,0.0689,0.8399,0.0616
only_cme,108,10000.0,0.07,0.7542,0.0729,0.7852,0.0697
only_cme,108,10000.0,0.001,0.7214,0.0796,0.6276,0.0722
only_cme,108,10000.0,0.005,0.8373,0.0662,0.8125,0.0439
only_cme,108,100000.0,1.0,0.2814,0.078,0.3502,0.087
only_cme,108,100000.0,0.1,0.7218,0.0659,0.755,0.06
only_cme,108,100000.0,0.01,0.8156,0.0629,0.8124,0.0547
only_cme,108,100000.0,0.07,0.7542,0.0729,0.7852,0.0697
only_cme,108,100000.0,0.001,0.8215,0.0552,0.7643,0.0448
only_cme,108,100000.0,0.005,0.8158,0.09,0.8166,0.0775
only_flares,120,0.001,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.001,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.01,1.0,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.1,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.01,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.07,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.01,0.005,0.0,0.0,0.0,0.0
only_flares,120,0.1,1.0,0.2718,0.1056,0.2694,0.1054
only_flares,120,0.1,0.1,0.1977,0.1012,0.1968,0.1009
only_flares,120,0.1,0.01,-0.0278,0.0313,-0.0281,0.0316
only_flares,120,0.1,0.07,0.1663,0.0911,0.1655,0.0908
only_flares,120,0.1,0.001,0.0,0.0,0.0,0.0
only_flares,120,0.1,0.005,0.0,0.0,0.0,0.0
only_flares,120,1.0,1.0,0.5227,0.0572,0.5212,0.0571
only_flares,120,1.0,0.1,0.4867,0.0316,0.487,0.0316
only_flares,120,1.0,0.01,0.1745,0.0602,0.1735,0.0598
only_flares,120,1.0,0.07,0.4639,0.0747,0.464,0.0748
only_flares,120,1.0,0.001,-0.0358,0.0583,-0.0358,0.0585
only_flares,120,1.0,0.005,0.0566,0.0636,0.0564,0.0634
only_flares,120,10.0,1.0,0.5568,0.0553,0.5559,0.0549
only_flares,120,10.0,0.1,0.7549,0.051,0.7551,0.0506
only_flares,120,10.0,0.01,0.4303,0.0726,0.4302,0.0727
only_flares,120,10.0,0.07,0.7413,0.0573,0.7415,0.0569
only_flares,120,10.0,0.001,0.0728,0.0692,0.0725,0.0691
only_flares,120,10.0,0.005,0.3347,0.0827,0.3344,0.0826
only_flares,120,100.0,1.0,0.5568,0.0553,0.5559,0.0549
only_flares,120,100.0,0.1,0.7942,0.0454,0.7946,0.0451
only_flares,120,100.0,0.01,0.6707,0.0464,0.6708,0.0462
only_flares,120,100.0,0.07,0.812,0.0345,0.8122,0.0344
only_flares,120,100.0,0.001,0.347,0.0768,0.347,0.0768
only_flares,120,100.0,0.005,0.5507,0.0559,0.5509,0.0558
only_flares,120,1000.0,1.0,0.5568,0.0553,0.5559,0.0549
only_flares,120,1000.0,0.1,0.7943,0.0244,0.7946,0.0243
only_flares,120,1000.0,0.01,0.8053,0.0322,0.8055,0.0321
only_flares,120,1000.0,0.07,0.812,0.0379,0.8123,0.0377
only_flares,120,1000.0,0.001,0.5177,0.0454,0.5182,0.0454
only_flares,120,1000.0,0.005,0.7203,0.0355,0.72,0.0356
only_flares,120,10000.0,1.0,0.5568,0.0553,0.5559,0.0549
only_flares,120,10000.0,0.1,0.7943,0.0244,0.7946,0.0243
only_flares,120,10000.0,0.01,0.8175,0.0293,0.8177,0.0292
only_flares,120,10000.0,0.07,0.8092,0.0385,0.8095,0.0383
only_flares,120,10000.0,0.001,0.6232,0.0507,0.6232,0.0505
only_flares,120,10000.0,0.005,0.8134,0.0246,0.8136,0.0244
only_flares,120,100000.0,1.0,0.5568,0.0553,0.5559,0.0549
only_flares,120,100000.0,0.1,0.7943,0.0244,0.7946,0.0243
only_flares,120,100000.0,0.01,0.7959,0.0333,0.796,0.0333
only_flares,120,100000.0,0.07,0.8092,0.0385,0.8095,0.0383
only_flares,120,100000.0,0.001,0.7294,0.0313,0.7294,0.0312
only_flares,120,100000.0,0.005,0.8148,0.0327,0.815,0.0324
flare_linked,120,0.001,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.001,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.01,1.0,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.1,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.01,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.07,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.01,0.005,0.0,0.0,0.0,0.0
flare_linked,120,0.1,1.0,0.156,0.0774,0.1434,0.0565
flare_linked,120,0.1,0.1,0.1144,0.0979,0.097,0.0852
flare_linked,120,0.1,0.01,0.0014,0.018,0.0027,0.0187
flare_linked,120,0.1,0.07,0.0964,0.0922,0.0799,0.0779
flare_linked,120,0.1,0.001,0.0,0.0,0.0,0.0
flare_linked,120,0.1,0.005,0.0,0.0,0.0,0.0
flare_linked,120,1.0,1.0,0.2955,0.0676,0.3175,0.0673
flare_linked,120,1.0,0.1,0.3291,0.1014,0.3034,0.0885
flare_linked,120,1.0,0.01,0.0744,0.082,0.0583,0.0639
flare_linked,120,1.0,0.07,0.3253,0.098,0.2953,0.086
flare_linked,120,1.0,0.001,-0.0416,0.0794,-0.0229,0.0536
flare_linked,120,1.0,0.005,-0.038,0.0979,-0.0259,0.0704
flare_linked,120,10.0,1.0,0.2863,0.0799,0.3197,0.0822
flare_linked,120,10.0,0.1,0.6344,0.0582,0.62,0.0537
flare_linked,120,10.0,0.01,0.4947,0.1152,0.4627,0.1036
flare_linked,120,10.0,0.07,0.6707,0.0499,0.6495,0.0497
flare_linked,120,10.0,0.001,-0.0186,0.0566,-0.013,0.0381
flare_linked,120,10.0,0.005,0.3551,0.0901,0.3076,0.0756
flare_linked,120,100.0,1.0,0.2863,0.0799,0.3197,0.0822
flare_linked,120,100.0,0.1,0.743,0.0391,0.7435,0.0346
flare_linked,120,100.0,0.01,0.6603,0.0593,0.6303,0.055
flare_linked,120,100.0,0.07,0.7648,0.0334,0.7537,0.0285
flare_linked,120,100.0,0.001,0.4572,0.0811,0.4089,0.071
flare_linked,120,100.0,0.005,0.6058,0.076,0.5762,0.0701
flare_linked,120,1000.0,1.0,0.2863,0.0799,0.3197,0.0822
flare_linked,120,1000.0,0.1,0.7067,0.0504,0.7144,0.0483
flare_linked,120,1000.0,0.01,0.7681,0.0616,0.7533,0.0559
flare_linked,120,1000.0,0.07,0.7117,0.0528,0.718,0.0495
flare_linked,120,1000.0,0.001,0.5742,0.0647,0.541,0.0629
flare_linked,120,1000.0,0.005,0.7121,0.0503,0.6905,0.0491
flare_linked,120,10000.0,1.0,0.2863,0.0799,0.3197,0.0822
flare_linked,120,10000.0,0.1,0.7067,0.0504,0.7144,0.0483
flare_linked,120,10000.0,0.01,0.8032,0.0525,0.7892,0.0552
flare_linked,120,10000.0,0.07,0.7141,0.0637,0.7198,0.0593
flare_linked,120,10000.0,0.001,0.6569,0.0521,0.6214,0.0492
flare_linked,120,10000.0,0.005,0.8077,0.0422,0.7923,0.0373
flare_linked,120,100000.0,1.0,0.2863,0.0799,0.3197,0.0822
flare_linked,120,100000.0,0.1,0.7067,0.0504,0.7144,0.0483
flare_linked,120,100000.0,0.01,0.7739,0.0487,0.7788,0.0487
flare_linked,120,100000.0,0.07,0.7141,0.0637,0.7198,0.0593
flare_linked,120,100000.0,0.001,0.7467,0.0465,0.7304,0.0498
flare_linked,120,100000.0,0.005,0.7898,0.0546,0.7849,0.0554
only_cme,120,0.001,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.001,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.01,1.0,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.1,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.01,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.07,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.01,0.005,0.0,0.0,0.0,0.0
only_cme,120,0.1,1.0,0.3305,0.0887,0.258,0.0723
only_cme,120,0.1,0.1,0.1695,0.0876,0.1369,0.0723
only_cme,120,0.1,0.01,0.0019,0.0755,-0.0011,0.0399
only_cme,120,0.1,0.07,0.1531,0.1042,0.1195,0.083
only_cme,120,0.1,0.001,0.0,0.0,0.0,0.0
only_cme,120,0.1,0.005,0.0096,0.0368,0.0004,0.0234
only_cme,120,1.0,1.0,0.2484,0.0888,0.2986,0.1024
only_cme,120,1.0,0.1,0.462,0.0923,0.4015,0.0701
only_cme,120,1.0,0.01,0.1729,0.0837,0.1167,0.0565
only_cme,120,1.0,0.07,0.4607,0.0946,0.3895,0.0704
only_cme,120,1.0,0.001,-0.0099,0.0529,-0.0067,0.0479
only_cme,120,1.0,0.005,0.0523,0.0836,0.0364,0.0597
only_cme,120,10.0,1.0,0.2552,0.0833,0.3186,0.0989
only_cme,120,10.0,0.1,0.71,0.0539,0.6845,0.0335
only_cme,120,10.0,0.01,0.5727,0.0623,0.4503,0.0518
only_cme,120,10.0,0.07,0.708,0.0556,0.6658,0.0425
only_cme,120,10.0,0.001,0.1039,0.0961,0.0899,0.0777
only_cme,120,10.0,0.005,0.4,0.0907,0.2974,0.0766
only_cme,120,100.0,1.0,0.2552,0.0833,0.3186,0.0989
only_cme,120,100.0,0.1,0.6867,0.1131,0.7056,0.0819
only_cme,120,100.0,0.01,0.7625,0.081,0.6907,0.0836
only_cme,120,100.0,0.07,0.7408,0.0875,0.7442,0.0552
only_cme,120,100.0,0.001,0.4573,0.0964,0.3444,0.0779
only_cme,120,100.0,0.005,0.6833,0.0676,0.5831,0.0638
only_cme,120,1000.0,1.0,0.2552,0.0833,0.3186,0.0989
only_cme,120,1000.0,0.1,0.6876,0.107,0.7131,0.0822
only_cme,120,1000.0,0.01,0.7994,0.0729,0.7533,0.0523
only_cme,120,1000.0,0.07,0.7134,0.0925,0.7328,0.0721
only_cme,120,1000.0,0.001,0.6291,0.0691,0.5179,0.059
only_cme,120,1000.0,0.005,0.7861,0.0595,0.7092,0.0569
only_cme,120,10000.0,1.0,0.2552,0.0833,0.3186,0.0989
only_cme,120,10000.0,0.1,0.6901,0.1085,0.7136,0.0826
only_cme,120,10000.0,0.01,0.7772,0.0545,0.7631,0.0478
only_cme,120,10000.0,0.07,0.7032,0.0938,0.7157,0.0711
only_cme,120,10000.0,0.001,0.7189,0.0615,0.6376,0.0528
only_cme,120,10000.0,0.005,0.8221,0.0672,0.782,0.057
only_cme,120,100000.0,1.0,0.2552,0.0833,0.3186,0.0989
